,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Sergio Agüero,10.0,ar ARG,FW,30-241,90,26,35,74.3,286,56,14,16,87.5,7,9,77.8,0,2,0.0,0,0.0,0.0,0,2,3,0,3
1,Leroy Sané,19.0,de GER,LW,23-018,72,24,35,68.6,263,27,16,19,84.2,6,9,66.7,0,3,0.0,0,0.1,0.2,1,0,1,0,1
2,Gabriel Jesus,33.0,br BRA,"RW,FW",21-301,18,3,4,75.0,20,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
3,Raheem Sterling,7.0,eng ENG,"RW,LW,LM",24-052,90,23,30,76.7,245,36,17,18,94.4,3,5,60.0,0,1,0.0,0,0.0,0.6,0,0,1,0,1
4,David Silva,21.0,es ESP,"LM,AM",33-021,90,56,64,87.5,743,193,35,39,89.7,13,14,92.9,3,4,75.0,1,0.5,0.4,2,8,3,0,11
5,Fernandinho,25.0,br BRA,"CM,DM",33-270,90,91,105,86.7,1447,361,40,43,93.0,45,48,93.8,3,5,60.0,0,0.0,0.1,0,17,1,0,12
6,Kevin De Bruyne,17.0,be BEL,RM,27-215,64,44,59,74.6,681,96,26,31,83.9,11,12,91.7,5,11,45.5,0,0.1,0.1,2,2,2,0,3
7,Bernardo Silva,20.0,pt POR,RM,24-172,26,18,21,85.7,280,46,8,8,100.0,7,7,100.0,2,2,100.0,0,0.0,0.2,1,0,0,0,1
8,Danilo,3.0,br BRA,LB,27-198,82,99,114,86.8,1374,236,57,59,96.6,30,35,85.7,4,8,50.0,0,0.0,0.0,0,8,0,0,5
9,İlkay Gündoğan,8.0,de GER,LM,28-097,8,5,6,83.3,97,44,2,2,100.0,2,2,100.0,1,2,50.0,0,0.1,0.1,1,0,0,0,0
10,Aymeric Laporte,14.0,es ESP,CB,24-247,90,108,118,91.5,1817,616,43,46,93.5,56,58,96.6,6,10,60.0,0,0.0,0.0,0,11,0,0,14
11,John Stones,5.0,eng ENG,CB,24-246,90,92,97,94.8,1605,473,34,37,91.9,47,48,97.9,7,7,100.0,0,0.0,0.0,0,4,0,0,10
12,Kyle Walker,2.0,eng ENG,"RB,CB",28-246,90,90,101,89.1,1449,257,49,52,94.2,30,34,88.2,9,12,75.0,0,0.0,0.1,0,13,2,0,8
13,Ederson,31.0,br BRA,GK,25-165,90,31,32,96.9,758,572,6,6,100.0,14,14,100.0,11,12,91.7,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,710,821,86.5,11065,3013,348,377,92.3,271,296,91.6,51,79,64.6,1,0.9,1.8,7,65,13,0,69
