,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Christian Benteke,20.0,be BEL,FW,30-282,83,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1,Odsonne Édouard,22.0,fr FRA,FW,23-238,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Wilfried Zaha,11.0,ci CIV,LW,28-305,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
3,Jordan Ayew,9.0,gh GHA,RW,30-000,85,3,3,1,2,0,2,2,100.0,0,1,0,1,1,4,0,0
4,Michael Olise,7.0,fr FRA,RW,19-273,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,James McArthur,18.0,sct SCO,LM,33-339,90,2,2,1,1,0,1,5,20.0,4,0,0,0,3,5,0,0
6,Cheikhou Kouyaté,8.0,sn SEN,CM,31-264,66,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
7,Luka Milivojević,4.0,rs SRB,CM,30-157,24,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
8,Conor Gallagher,23.0,eng ENG,RM,21-217,90,4,2,2,1,1,2,4,50.0,2,6,0,6,0,4,0,0
9,Tyrick Mitchell,3.0,eng ENG,LB,22-010,90,4,2,4,0,0,2,3,66.7,1,1,0,1,0,4,3,0
10,Marc Guéhi,6.0,eng ENG,CB,21-060,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
11,Joachim Andersen,16.0,dk DEN,CB,25-103,90,3,3,1,2,0,2,2,100.0,0,1,0,1,1,4,2,0
12,Joel Ward,2.0,eng ENG,RB,31-317,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,4,0
13,Vicente Guaita,13.0,es ESP,GK,34-244,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,17,13,10,6,1,10,22,45.5,12,9,0,9,6,23,13,0
