,num,joueur
0,,Tim Krul
1,,Danny Guthrie
2,,James Perch
3,,Mike Williamson
4,,Demba Ba
5,,Jonás Gutiérrez
6,,Fabricio Coloccini
7,,Ryan Taylor
8,,Danny Simpson
9,,Leon Best
10,,Davide Santon
