,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Neal Maupay,9.0,fr FRA,FW,24-073,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0
1,Leandro Trossard,11.0,be BEL,"AM,FW",25-327,78,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2,Steven Alzate,17.0,co COL,FW,22-048,12,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
3,Adam Lallana,14.0,eng ENG,AM,32-169,60,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
4,Pascal Groß,13.0,de GER,"CM,AM",29-133,30,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,1,0
5,Yves Bissouma,8.0,ml MLI,CM,24-057,90,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0
6,Ben White,3.0,eng ENG,"CM,CB",23-018,90,4,2,2,2,0,2,4,50.0,2,1,0,1,3,7,2,0
7,Solly March,20.0,eng ENG,WB,26-098,69,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0
8,Alexis Mac Allister,10.0,ar ARG,LM,21-307,21,2,0,1,1,0,1,1,100.0,0,0,0,0,1,3,0,0
9,Tariq Lamptey,2.0,gh GHA,"WB,RM",20-026,90,5,2,1,2,2,1,1,100.0,0,0,0,0,2,7,2,0
10,Dan Burn,33.0,eng ENG,"CB,LB",28-170,90,2,2,1,1,0,1,2,50.0,1,0,0,0,2,4,5,0
11,Joël Veltman,34.0,nl NED,"CB,RB",28-285,90,2,0,2,0,0,1,1,100.0,0,1,1,0,0,2,3,0
12,Adam Webster,4.0,eng ENG,CB,25-296,90,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,5,0
13,Mathew Ryan,1.0,au AUS,GK,28-201,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,20,10,9,8,3,10,15,66.7,5,4,1,3,13,33,22,0
