,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Peter Crouch,25.0,eng ENG,FW,36-330,90,56,3,7,31,19,3,56,0,0,,0,,18,45,17,0,0,0,2,0,44,6
1,Eric Maxim Choupo-Moting,10.0,cm CMR,LW,28-278,90,55,5,14,26,17,3,55,6,5,83.3,1,16.7,32,244,66,4,1,0,5,3,31,9
2,Xherdan Shaqiri,22.0,ch SUI,RW,26-077,64,47,0,3,25,19,1,47,0,0,,0,,23,146,55,2,1,0,1,1,25,4
3,Mame Biram Diouf,18.0,sn SEN,RW,30-010,26,10,2,2,3,5,1,10,0,0,,0,,5,65,22,2,0,0,1,0,5,3
4,Joe Allen,4.0,wls WAL,AM,27-287,90,63,5,16,34,15,1,63,2,2,100.0,0,0.0,37,196,63,1,1,0,2,5,41,3
5,Geoff Cameron,20.0,us USA,"CB,DM",32-168,90,32,9,16,17,0,0,32,0,0,,0,,15,79,9,0,0,0,1,2,13,0
6,Darren Fletcher,24.0,sct SCO,DM,33-328,75,45,2,9,33,3,0,45,1,0,0.0,1,100.0,27,84,32,0,0,0,0,1,24,0
7,Charlie Adam,16.0,sct SCO,DM,32-016,15,12,2,4,5,3,0,12,2,2,100.0,0,0.0,8,49,25,1,1,1,0,0,7,0
8,Kevin Wimmer,5.0,at AUT,LB,25-041,90,43,7,22,18,3,1,43,0,0,,0,,14,39,14,0,0,0,0,0,15,0
9,Kurt Zouma,6.0,fr FRA,CB,23-060,90,41,7,25,13,3,3,41,0,0,,0,,17,61,12,0,0,0,0,0,17,0
10,Ryan Shawcross,17.0,eng ENG,CB,30-083,31,14,1,8,6,1,1,14,0,0,,0,,7,46,10,0,0,0,0,0,9,0
11,Ramadan Sobhi,32.0,eg EGY,DM,20-337,59,32,0,9,20,3,1,32,2,1,50.0,1,50.0,20,105,36,1,0,0,3,2,22,2
12,Tom Edwards,42.0,eng ENG,RB,18-338,90,56,4,23,29,5,0,56,0,0,,0,,31,115,29,1,1,0,1,0,27,0
13,Jack Butland,1.0,eng ENG,GK,24-291,90,36,28,34,2,0,0,36,0,0,,0,,14,95,71,0,0,0,0,0,11,0
14,14 Players,,,,,990,542,75,192,262,96,15,542,13,10,76.9,3,23.1,268,1369,461,12,5,1,16,14,291,27
