,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Peter Crouch,25.0,eng ENG,FW,36-330,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
1,Eric Maxim Choupo-Moting,10.0,cm CMR,LW,28-278,90,6,3,4,2,0,0,3,0.0,3,3,0,3,1,7,5,0
2,Xherdan Shaqiri,22.0,ch SUI,RW,26-077,64,0,0,0,0,0,0,1,0.0,1,3,1,2,0,0,0,0
3,Mame Biram Diouf,18.0,sn SEN,RW,30-010,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
4,Joe Allen,4.0,wls WAL,AM,27-287,90,7,4,4,3,0,3,3,100.0,0,2,0,2,1,8,3,0
5,Geoff Cameron,20.0,us USA,"CB,DM",32-168,90,2,0,2,0,0,0,1,0.0,1,1,1,0,2,4,7,0
6,Darren Fletcher,24.0,sct SCO,DM,33-328,75,4,1,2,2,0,2,2,100.0,0,2,0,2,0,4,1,0
7,Charlie Adam,16.0,sct SCO,DM,32-016,15,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0
8,Kevin Wimmer,5.0,at AUT,LB,25-041,90,2,2,0,2,0,1,3,33.3,2,1,0,1,4,6,6,0
9,Kurt Zouma,6.0,fr FRA,CB,23-060,90,0,0,0,0,0,0,0,,0,0,0,0,3,3,8,0
10,Ryan Shawcross,17.0,eng ENG,CB,30-083,31,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,1,0
11,Ramadan Sobhi,32.0,eg EGY,DM,20-337,59,3,3,3,0,0,0,0,,0,0,0,0,2,5,2,0
12,Tom Edwards,42.0,eng ENG,RB,18-338,90,5,4,2,3,0,4,4,100.0,0,0,0,0,0,5,3,0
13,Jack Butland,1.0,eng ENG,GK,24-291,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,31,19,18,13,0,12,20,60.0,8,12,2,10,15,46,43,0
