,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Mohamed Salah,11.0,eg EGY,FW,26-184,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
1,Roberto Firmino,9.0,br BRA,"FW,LW",27-075,90,1,1,0,0,1,0,0,,0,2,0,2,0,1,2,0
2,Naby Keïta,8.0,gn GUI,LM,23-309,69,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
3,Xherdan Shaqiri,23.0,ch SUI,"RM,RW",27-067,21,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
4,Fabinho,3.0,br BRA,CM,25-054,90,1,0,0,1,0,1,3,33.3,2,1,0,1,1,2,0,0
5,Georginio Wijnaldum,5.0,nl NED,"CM,LM",28-035,90,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,0,0
6,Sadio Mané,10.0,sn SEN,"RM,LM",26-250,83,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0
7,Jordan Henderson,14.0,eng ENG,"RM,LM",28-182,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Andrew Robertson,26.0,sct SCO,LB,24-280,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0
9,Virgil van Dijk,4.0,nl NED,CB,27-161,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
10,Dejan Lovren,6.0,hr CRO,CB,29-164,90,2,1,1,1,0,2,2,100.0,0,0,0,0,0,2,5,0
11,Nathaniel Clyne,2.0,eng ENG,RB,27-255,90,4,3,2,2,0,2,3,66.7,1,0,0,0,1,5,0,0
12,Alisson,13.0,br BRA,GK,26-075,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
13,13 Players,,,,,990,12,8,5,6,1,6,14,42.9,8,9,0,9,4,16,8,1
