,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Teemu Pukki,22.0,fi FIN,FW,31-272,90,20,0,1,14,6,0,20,3,0,0.0,3,100.0,9,56,29,1,1,0,3,2,9,3
1,Przemysław Płacheta,11.0,pl POL,LW,23-278,74,33,0,4,18,13,2,33,1,1,100.0,0,0.0,23,228,128,5,2,2,0,2,23,7
2,Christos Tzolis,18.0,gr GRE,RW,19-330,16,4,0,2,2,1,0,4,0,0,,0,,3,31,28,1,1,0,0,0,1,0
3,Josh Sargent,24.0,us USA,RW,21-309,71,27,0,8,11,9,0,27,1,1,100.0,0,0.0,13,58,19,0,1,0,1,1,15,4
4,Adam Idah,35.0,ie IRL,"LW,RW",20-318,19,10,2,2,3,5,0,10,0,0,,0,,5,27,1,0,1,0,1,0,5,2
5,Kieran Dowell,10.0,eng ENG,AM,24-077,65,21,0,3,11,7,0,21,1,0,0.0,1,100.0,8,55,28,1,1,0,2,0,10,0
6,Pierre Lees-Melou,20.0,fr FRA,AM,28-215,25,6,0,2,2,2,0,6,0,0,,0,,5,7,2,0,0,0,0,0,3,0
7,Kenny McLean,23.0,sct SCO,DM,29-352,90,44,2,8,26,10,1,44,0,0,,0,,25,148,51,0,0,0,0,0,27,0
8,Billy Gilmour,8.0,sct SCO,DM,20-198,90,58,3,20,25,13,0,58,0,0,,0,,34,130,58,0,2,0,2,1,35,0
9,Brandon Williams,21.0,eng ENG,LB,21-114,90,48,5,24,20,7,0,48,0,0,,0,,24,173,129,3,3,0,2,1,21,1
10,Ben Gibson,4.0,eng ENG,CB,28-345,90,58,12,38,18,3,1,58,0,0,,0,,33,131,50,1,1,0,1,0,36,0
11,Ozan Kabak,15.0,tr TUR,CB,21-276,90,32,3,19,14,0,0,32,0,0,,0,,20,110,38,0,0,0,0,0,18,0
12,Max Aarons,2.0,eng ENG,RB,21-356,90,45,4,21,14,10,0,45,1,0,0.0,1,100.0,21,136,44,0,1,0,1,1,22,1
13,Angus Gunn,28.0,sct SCO,GK,25-338,90,39,28,39,0,0,0,39,0,0,,0,,23,145,79,0,0,0,0,0,19,0
14,14 Players,,,,,990,445,59,191,178,86,4,445,7,2,28.6,5,71.4,246,1435,684,12,14,2,13,8,244,18
