,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Teemu Pukki,22.0,fi FIN,FW,31-272,90,13,7,6,0,0,0,0,0,0,0,0,0,11,0,0
1,Przemysław Płacheta,11.0,pl POL,LW,23-278,74,24,23,0,0,0,1,3,0,0,0,0,0,14,1,2
2,Christos Tzolis,18.0,gr GRE,RW,19-330,16,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
3,Josh Sargent,24.0,us USA,RW,21-309,71,22,21,1,0,0,0,0,1,0,0,0,0,16,0,1
4,Adam Idah,35.0,ie IRL,"LW,RW",20-318,19,8,8,0,0,0,0,0,0,0,0,0,0,4,0,1
5,Kieran Dowell,10.0,eng ENG,AM,24-077,65,11,10,1,0,0,0,1,0,1,1,0,0,8,0,0
6,Pierre Lees-Melou,20.0,fr FRA,AM,28-215,25,5,5,0,0,1,0,0,0,0,0,0,0,2,0,0
7,Kenny McLean,23.0,sct SCO,DM,29-352,90,32,32,0,0,0,0,1,0,0,0,0,0,20,0,0
8,Billy Gilmour,8.0,sct SCO,DM,20-198,90,47,43,4,2,0,1,3,0,2,1,1,0,34,0,1
9,Brandon Williams,21.0,eng ENG,LB,21-114,90,42,30,12,0,0,0,0,12,0,0,0,0,34,0,2
10,Ben Gibson,4.0,eng ENG,CB,28-345,90,47,43,2,2,0,0,0,0,0,0,0,0,34,2,0
11,Ozan Kabak,15.0,tr TUR,CB,21-276,90,24,23,1,1,0,0,0,0,0,0,0,0,19,0,0
12,Max Aarons,2.0,eng ENG,RB,21-356,90,36,25,11,1,0,1,1,10,0,0,0,0,27,0,0
13,Angus Gunn,28.0,sct SCO,GK,25-338,90,37,27,10,3,0,0,0,0,0,0,0,0,22,0,0
14,14 Players,,,,,990,352,301,48,9,1,3,9,23,3,2,1,0,249,3,7
