,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Teemu Pukki,22.0,fi FIN,FW,31-272,90,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
1,Przemysław Płacheta,11.0,pl POL,LW,23-278,74,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,1
2,Christos Tzolis,18.0,gr GRE,RW,19-330,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Josh Sargent,24.0,us USA,RW,21-309,71,0,0,0,0,0,0,2,0.0,2,2,1,1,1,1,0,0
4,Adam Idah,35.0,ie IRL,"LW,RW",20-318,19,1,1,0,0,1,1,1,100.0,0,2,1,1,0,1,0,0
5,Kieran Dowell,10.0,eng ENG,AM,24-077,65,1,0,0,1,0,1,1,100.0,0,3,0,3,0,1,0,0
6,Pierre Lees-Melou,20.0,fr FRA,AM,28-215,25,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0
7,Kenny McLean,23.0,sct SCO,DM,29-352,90,2,1,1,1,0,0,2,0.0,2,2,0,2,3,5,0,0
8,Billy Gilmour,8.0,sct SCO,DM,20-198,90,4,1,1,3,0,2,5,40.0,3,1,0,1,1,5,2,0
9,Brandon Williams,21.0,eng ENG,LB,21-114,90,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,1,0
10,Ben Gibson,4.0,eng ENG,CB,28-345,90,0,0,0,0,0,0,0,,0,1,1,0,3,3,5,0
11,Ozan Kabak,15.0,tr TUR,CB,21-276,90,3,2,1,2,0,1,2,50.0,1,1,1,0,3,6,1,0
12,Max Aarons,2.0,eng ENG,RB,21-356,90,2,1,1,1,0,2,2,100.0,0,2,2,0,1,3,2,0
13,Angus Gunn,28.0,sct SCO,GK,25-338,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,17,8,5,11,1,9,20,45.0,11,14,6,8,13,30,12,1
