,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
1,2020-09-20,19:00 ,Premier League,Matchweek 2,Sun,Away,L,2,4,Leicester City,1.4,1.2,33,,Ashley Westwood,4-4-2,Lee Mason,https://fbref.com/en/matches/465b25a8/Leicester-City-Burnley-September-20-2020-Premier-League,
3,2020-09-26,20:00 ,Premier League,Matchweek 3,Sat,Home,L,0,1,Southampton,0.5,0.6,53,,Ashley Westwood,4-4-2,Andre Marriner,https://fbref.com/en/matches/ae113c54/Burnley-Southampton-September-26-2020-Premier-League,
5,2020-10-03,20:00 ,Premier League,Matchweek 4,Sat,Away,L,1,3,Newcastle Utd,0.4,1.8,52,,Ashley Westwood,4-4-2,David Coote,https://fbref.com/en/matches/34ba607f/Newcastle-United-Burnley-October-3-2020-Premier-League,
6,2020-10-19,17:30 ,Premier League,Matchweek 5,Mon,Away,D,0,0,West Brom,1.1,0.8,43,,Ashley Westwood,4-4-2,Anthony Taylor,https://fbref.com/en/matches/13f3ae88/West-Bromwich-Albion-Burnley-October-19-2020-Premier-League,
7,2020-10-26,20:00 ,Premier League,Matchweek 6,Mon,Home,L,0,1,Tottenham,1.0,0.6,39,,Ashley Westwood,4-4-2,Michael Oliver,https://fbref.com/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,
8,2020-10-31,15:00 ,Premier League,Matchweek 7,Sat,Home,L,0,3,Chelsea,0.5,0.9,37,,Ashley Westwood,4-4-2,David Coote,https://fbref.com/en/matches/0f158c5c/Burnley-Chelsea-October-31-2020-Premier-League,
9,2020-11-06,17:30 ,Premier League,Matchweek 8,Fri,Away,D,0,0,Brighton,0.5,1.5,41,,Ben Mee,4-4-2,Mike Dean,https://fbref.com/en/matches/c23d7844/Brighton-and-Hove-Albion-Burnley-November-6-2020-Premier-League,
10,2020-11-23,17:30 ,Premier League,Matchweek 9,Mon,Home,W,1,0,Crystal Palace,1.5,1.5,46,,Ben Mee,4-4-2,Kevin Friend,https://fbref.com/en/matches/1dde1d03/Burnley-Crystal-Palace-November-23-2020-Premier-League,
11,2020-11-28,15:00 ,Premier League,Matchweek 10,Sat,Away,L,0,5,Manchester City,0.5,1.7,32,,Ben Mee,4-4-1-1,Lee Mason,https://fbref.com/en/matches/2069ffbc/Manchester-City-Burnley-November-28-2020-Premier-League,
12,2020-12-05,12:30 ,Premier League,Matchweek 11,Sat,Home,D,1,1,Everton,0.8,2.2,42,,Ben Mee,4-4-2,Anthony Taylor,https://fbref.com/en/matches/399c7e1c/Burnley-Everton-December-5-2020-Premier-League,
