,num,joueur
0,,Ali Al-Habsi
1,,Ronnie Stam
2,,Victor Moses
3,,Jordi Gómez
4,,Maynor Figueroa
5,,James McArthur
6,,Emmerson Boyce
7,,James McCarthy
8,,Gary Caldwell
9,,Franco Di Santo
10,,Jean Beausejour
