,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Aleksandar Mitrović,9.0,rs SRB,FW,23-336,90,28,24,4,0,0,0,0,0,0,0,0,0,18,0,0
1,Aboubakar Kamara,47.0,mr MTN,LW,23-164,87,36,36,0,0,0,0,0,0,0,0,0,0,24,0,0
2,André Schürrle,14.0,de GER,LW,27-285,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Ryan Sessegnon,3.0,eng ENG,RW,18-092,90,15,14,1,0,1,0,0,0,1,0,0,0,12,0,0
4,Jean Seri,24.0,ci CIV,LM,27-030,90,61,58,3,2,0,1,2,0,1,1,0,0,53,0,1
5,Andre-Frank Zambo Anguissa,29.0,cm CMR,CM,22-275,90,49,47,1,1,0,0,0,0,0,0,0,0,46,1,0
6,Tom Cairney,10.0,sct SCO,RM,27-210,72,48,47,1,1,1,2,0,0,0,0,0,0,42,0,0
7,Stefan Johansen,8.0,no NOR,RM,27-222,18,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
8,Joe Bryan,23.0,eng ENG,LB,24-335,84,40,33,7,1,0,0,4,6,0,0,0,0,31,0,1
9,Cyrus Christie,22.0,ie IRL,LB,25-322,6,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0
10,Maxime Le Marchand,20.0,fr FRA,CB,28-311,90,42,40,1,1,0,3,0,0,0,0,0,0,35,1,0
11,Calum Chambers,5.0,eng ENG,CB,23-210,90,40,37,2,2,0,2,0,0,0,0,0,0,29,1,0
12,Timothy Fosu-Mensah,21.0,nl NED,RB,20-228,90,55,50,5,0,0,0,1,5,0,0,0,0,49,0,1
13,Fabricio,31.0,es ESP,GK,30-230,90,33,22,11,2,0,0,0,0,0,0,0,0,22,0,0
14,14 Players,,,,,990,462,422,37,10,2,8,7,12,2,1,0,0,374,3,3
