,num,joueur
0,,James Tomkins
1,,Ravel Morrison
2,,Mohamed Diamé
3,,Stewart Downing
4,,Winston Reid
5,,Kevin Nolan
6,,Ricardo Vaz Tê
7,,Răzvan Raț
8,,Guy Demel
9,,
10,,Adrián
