,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Eric Maxim Choupo-Moting,10.0,cm CMR,"FW,LW",28-184,90,25,25,0,0,0,0,4,0,0,0,0,0,17,0,2
1,Jesé,11.0,es ESP,LW,24-209,60,14,14,0,0,0,0,0,0,0,0,0,0,8,0,3
2,Peter Crouch,25.0,eng ENG,"LW,FW",36-236,30,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
3,Xherdan Shaqiri,22.0,ch SUI,RW,25-348,90,55,40,15,4,0,0,14,1,5,3,2,0,39,0,4
4,Ramadan Sobhi,32.0,eg EGY,LM,20-243,90,51,40,11,1,0,0,1,10,0,0,0,0,45,0,0
5,Darren Fletcher,24.0,sct SCO,"CM,CB",33-234,90,47,47,0,0,0,0,0,0,0,0,0,0,39,0,1
6,Joe Allen,4.0,wls WAL,CM,27-193,90,42,42,0,0,0,0,1,0,0,0,0,0,35,0,1
7,Mame Biram Diouf,18.0,sn SEN,RM,29-281,90,43,34,9,0,0,0,7,9,0,0,0,0,28,0,2
8,Erik Pieters,3.0,nl NED,CB,29-047,90,56,53,3,2,0,0,0,1,0,0,0,0,44,0,0
9,Bruno Martins Indi,15.0,nl NED,CB,25-227,75,29,27,2,2,0,0,0,0,0,0,0,0,21,0,0
10,Ibrahim Afellay,14.0,nl NED,"CM,CB",31-174,15,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0
11,Glen Johnson,8.0,eng ENG,CB,33-031,90,46,38,8,2,0,0,0,6,0,0,0,0,39,0,2
12,Jack Butland,1.0,eng ENG,GK,24-197,90,41,35,6,3,0,0,0,0,0,0,0,0,22,0,0
13,13 Players,,,,,990,468,414,54,14,0,0,27,27,5,3,2,0,354,0,15
