,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Eric Maxim Choupo-Moting,10.0,cm CMR,"FW,LW",28-184,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
1,Jesé,11.0,es ESP,LW,24-209,60,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0
2,Peter Crouch,25.0,eng ENG,"LW,FW",36-236,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Xherdan Shaqiri,22.0,ch SUI,RW,25-348,90,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0
4,Ramadan Sobhi,32.0,eg EGY,LM,20-243,90,2,1,2,0,0,1,4,25.0,3,1,0,1,3,5,0,0
5,Darren Fletcher,24.0,sct SCO,"CM,CB",33-234,90,2,1,1,0,1,0,3,0.0,3,0,0,0,1,3,0,1
6,Joe Allen,4.0,wls WAL,CM,27-193,90,2,2,1,1,0,0,3,0.0,3,0,0,0,1,3,0,0
7,Mame Biram Diouf,18.0,sn SEN,RM,29-281,90,2,1,1,1,0,0,1,0.0,1,1,0,1,1,3,0,0
8,Erik Pieters,3.0,nl NED,CB,29-047,90,3,1,3,0,0,1,2,50.0,1,2,0,2,3,6,2,0
9,Bruno Martins Indi,15.0,nl NED,CB,25-227,75,3,2,3,0,0,3,5,60.0,2,0,0,0,1,4,3,0
10,Ibrahim Afellay,14.0,nl NED,"CM,CB",31-174,15,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
11,Glen Johnson,8.0,eng ENG,CB,33-031,90,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,4,0
12,Jack Butland,1.0,eng ENG,GK,24-197,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,13 Players,,,,,990,18,12,13,3,2,7,21,33.3,14,5,0,5,13,31,9,1
