,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,John Carew,,no NOR,FW,31-160,90,0,0,0,,,,0,0,,,,,,,0,,
1,Kenwyne Jones,,tt TRI,FW,26-130,80,0,0,0,,,,0,0,,,,,,,0,,
2,Ricardo Fuller,,jm JAM,FW,31-104,10,0,0,0,,,,0,0,,,,,,,0,,
3,Jonathan Walters,,ie IRL,"FW,MF",27-145,90,0,0,0,,,,0,0,,,,,,,0,,
4,Rory Delap,,ie IRL,MF,34-221,90,0,0,0,,,,0,0,,,,,,,0,,
5,Dean Whitehead,,eng ENG,"DF,MF",29-022,90,0,0,0,,,,0,0,,,,,,,0,,
6,Jermaine Pennant,,eng ENG,MF,28-028,77,0,0,0,,,,0,0,,,,,,,0,,
7,Glenn Whelan,,ie IRL,MF,27-030,13,0,0,0,,,,0,0,,,,,,,0,,
8,Danny Pugh,,eng ENG,"DF,MF",28-116,90,0,0,0,,,,0,0,,,,,,,0,,
9,Robert Huth,,de GER,DF,26-178,90,0,0,0,,,,0,0,,,,,,,0,,
10,Ryan Shawcross,,eng ENG,DF,23-131,90,0,0,0,,,,0,0,,,,,,,0,,
11,Marc Wilson,,ie IRL,"DF,MF",23-179,90,0,0,0,,,,0,0,,,,,,,0,,
12,Asmir Begović,,ba BIH,GK,23-237,90,0,0,0,,,,0,0,,,,,,,0,,
13,13 Players,,,,,990,0,0,0,,,,0,0,,,,,,,0,,
