,num,joueur
0,,Ben Foster
1,,Roger Johnson
2,,Stephen Carr
3,,Martin Jiránek
4,,Sebastian Larsson
5,,David Bentley
6,,Liam Ridgewell
7,,Obafemi Martins
8,,Barry Ferguson
9,,Craig Gardner
10,,Nikola Žigić
