,num,joueur
0,13,Jordan Pickford
1,2,Billy Jones
2,4,Jason Denayer
3,6,Lee Cattermole
4,10,Wahbi Khazri
5,16,John O'Shea
6,17,Didier Ibrahim Ndong
7,18,Jermain Defoe
8,21,Javier Manquillo
9,24,Darron Gibson
10,28,Victor Anichebe
