,num,joueur
0,,Jason Puncheon
1,,Elliot Grandin
2,,David Vaughan
3,,Charlie Adam
4,,Craig Cathcart
5,,Alex Baptiste
6,,Ian Evatt
7,,Gary Taylor-Fletcher
8,,Stephen Crainey
9,,
10,,Mark Halstead
