,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Erling Haaland,9.0,no NOR,FW,22-023,73,0,1,0,0,2,1,0,0,7,0,0,0,0.1,0.1,0.5,1,1,2,2,100.0,1,3,0,0,0
1,Julián Álvarez,19.0,ar ARG,FW,22-194,17,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0
2,Phil Foden,47.0,eng ENG,LW,22-077,45,1,1,0,0,2,2,0,0,40,1,1,2,0.5,0.5,0.1,5,1,30,34,88.2,3,25,1,0,0
3,Jack Grealish,10.0,eng ENG,LW,26-337,45,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.2,3,0,25,27,92.6,1,23,0,2,2
4,Riyad Mahrez,26.0,dz ALG,RW,31-173,90,0,0,0,0,3,1,0,0,84,1,0,1,0.1,0.1,0.1,6,1,67,76,88.2,8,71,5,3,1
5,Kevin De Bruyne,17.0,be BEL,"AM,RM",31-046,90,1,1,0,0,4,2,0,0,67,0,0,2,0.2,0.2,0.6,10,1,52,61,85.2,9,42,4,4,4
6,İlkay Gündoğan,8.0,de GER,DM,31-293,64,1,0,0,0,2,1,0,0,47,2,0,1,0.5,0.5,0.1,2,0,34,38,89.5,4,26,2,2,0
7,Bernardo Silva,20.0,pt POR,LM,28-003,26,0,0,0,0,0,0,0,0,19,1,1,0,0.0,0.0,0.0,0,0,13,15,86.7,0,10,2,1,1
8,Rodri,16.0,es ESP,"DM,CM",26-052,90,0,0,0,0,2,0,0,0,102,0,0,2,0.1,0.1,0.0,2,1,92,98,93.9,9,74,4,0,0
9,João Cancelo,7.0,pt POR,LB,28-078,90,0,0,0,0,1,0,0,0,108,2,0,0,0.0,0.0,0.0,2,0,88,101,87.1,8,73,5,4,2
10,Nathan Aké,6.0,nl NED,CB,27-176,90,0,0,0,0,2,0,0,0,99,1,0,2,0.1,0.1,0.0,1,0,86,89,96.6,8,71,0,0,0
11,Rúben Dias,3.0,pt POR,CB,25-091,63,0,0,0,0,1,0,0,0,73,0,2,0,0.0,0.0,0.0,0,0,59,65,90.8,7,49,0,0,0
12,John Stones,5.0,eng ENG,CB,28-077,27,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,19,19,100.0,0,16,0,0,0
13,Kyle Walker,2.0,eng ENG,RB,32-077,81,0,0,0,0,0,0,0,0,88,0,1,1,0.0,0.0,0.0,4,1,76,83,91.6,14,60,1,0,0
14,Rico Lewis,82.0,eng ENG,RB,17-265,9,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,12,12,100.0,1,9,0,0,0
15,Ederson,31.0,br BRA,GK,28-361,90,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,15,16,93.8,0,11,0,0,0
16,16 Players,,,,,990,3,3,0,0,19,7,0,0,814,8,5,11,1.7,1.7,1.7,36,6,672,739,90.9,73,565,24,16,10
