,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Danny Ward,9.0,eng ENG,FW,26-265,83,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
1,Kenneth Zohore,10.0,dk DEN,FW,24-214,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Bobby Reid,14.0,jm JAM,FW,25-212,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
3,Junior Hoilett,33.0,ca CAN,LM,28-089,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
4,Joe Ralls,8.0,eng ENG,CM,24-325,90,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,3,0
5,Harry Arter,7.0,ie IRL,CM,28-248,90,3,2,2,0,1,0,0,,0,5,1,4,1,4,1,0
6,Víctor Camarasa,21.0,es ESP,RM,24-097,88,2,1,0,1,1,1,3,33.3,2,0,0,0,1,3,1,0
7,Gary Madine,24.0,eng ENG,RM,28-009,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Joe Bennett,3.0,eng ENG,LB,28-158,90,1,1,0,1,0,0,2,0.0,2,1,0,1,4,5,6,0
9,Sol Bamba,22.0,ci CIV,CB,33-232,90,2,1,2,0,0,1,2,50.0,1,3,0,3,3,5,6,0
10,Sean Morrison,4.0,eng ENG,CB,27-237,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,9,0
11,Bruno Ecuele Manga,5.0,ga GAB,RB,30-048,90,3,3,2,0,1,3,3,100.0,0,1,0,1,2,5,2,1
12,Neil Etheridge,1.0,ph PHI,GK,28-207,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
13,13 Players,,,,,990,12,8,7,2,3,5,11,45.5,6,13,2,11,15,27,34,1
