,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Dominic Solanke,29.0,eng ENG,FW,21-141,61,2,1,0,0,2,1,1,100.0,0,1,1,0,1,3,2,0
1,Lys Mousset,9.0,fr FRA,FW,22-359,29,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
2,Joshua King,17.0,no NOR,FW,27-018,90,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,1,0
3,Ryan Fraser,24.0,sct SCO,LM,24-343,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
4,Andrew Surman,6.0,eng ENG,CM,32-166,90,1,0,1,0,0,0,0,,0,1,1,0,0,1,1,0
5,Dan Gosling,4.0,eng ENG,CM,29-001,68,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,2,0
6,Jefferson Lerma,8.0,co COL,CM,24-100,22,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0
7,Junior Stanislas,19.0,eng ENG,RM,29-068,61,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
8,Jordon Ibe,10.0,eng ENG,RM,23-056,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Adam Smith,15.0,eng ENG,LB,27-279,90,1,0,1,0,0,0,1,0.0,1,2,1,1,1,2,2,0
10,Nathan Aké,5.0,nl NED,CB,23-349,90,1,0,0,1,0,0,0,,0,1,1,0,1,2,4,0
11,Steve Cook,3.0,eng ENG,CB,27-289,90,1,0,1,0,0,1,1,100.0,0,2,2,0,1,2,6,0
12,Nathaniel Clyne,23.0,eng ENG,RB,27-303,90,4,2,2,2,0,2,2,100.0,0,2,1,1,0,4,2,0
13,Artur Boruc,1.0,pl POL,GK,38-347,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
14,14 Players,,,,,990,13,4,8,3,2,5,10,50.0,5,11,7,4,5,18,22,0
