,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Troy Deeney,9.0,eng ENG,FW,29-093,90,24,0,2,9,13,4,24,0,0,,0,,15,45,3,0,0,0,3,5,18,9
1,Richarlison,11.0,br BRA,"LW,LM",20-143,90,53,1,1,20,32,10,53,4,2,50.0,2,50.0,41,285,141,6,5,3,5,4,49,18
2,André Carrillo,28.0,pe PER,RW,26-108,74,53,0,5,30,18,2,53,5,1,20.0,4,80.0,41,269,136,5,2,0,1,1,45,8
3,Andre Gray,18.0,jm JAM,FW,26-096,16,5,0,0,1,4,2,5,0,0,,0,,3,19,14,1,0,0,0,1,4,3
4,Tom Cleverley,8.0,eng ENG,"AM,CM,DM",28-049,90,71,0,7,39,26,1,71,0,0,,0,,38,150,81,1,0,0,1,0,45,4
5,Étienne Capoue,29.0,fr FRA,DM,29-081,61,69,1,9,47,13,0,69,0,0,,0,,49,177,79,1,2,0,0,1,54,1
6,Roberto Pereyra,37.0,ar ARG,"RM,AM",26-266,29,20,0,0,10,11,1,20,2,2,100.0,0,0.0,16,98,27,2,1,0,0,0,16,2
7,Abdoulaye Doucouré,16.0,ml MLI,"DM,CM",24-272,90,102,5,17,61,25,1,102,2,1,50.0,1,50.0,73,458,280,7,7,1,0,4,72,2
8,José Holebas,25.0,gr GRE,LB,33-095,90,82,5,14,42,28,0,82,5,3,60.0,2,40.0,45,260,154,5,2,0,0,0,46,7
9,Christian Kabasele,27.0,be BEL,CB,26-218,90,62,6,22,38,2,0,62,0,0,,0,,39,225,164,2,0,0,0,0,44,1
10,Adrian Mariappa,6.0,jm JAM,CB,30-362,90,66,4,22,43,1,1,66,0,0,,0,,34,202,167,3,0,0,0,0,38,0
11,Kiko Femenía,21.0,es ESP,RB,26-240,90,75,2,17,41,17,0,75,0,0,,0,,44,214,70,1,0,0,1,0,44,4
12,Heurelho Gomes,1.0,br BRA,GK,36-227,90,31,25,30,1,0,0,31,0,0,,0,,17,71,43,0,0,0,0,0,12,0
13,13 Players,,,,,990,713,49,146,382,190,22,713,18,9,50.0,9,50.0,455,2473,1359,34,19,4,11,16,487,59
