,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Richarlison,30.0,br BRA,FW,21-206,90,0,0,0,1,6,0,1,0,3,0,0,0,3,0,3,0.0
1,Gylfi Sigurðsson,10.0,is ISL,FW,29-085,89,1,0,0,1,0,0,0,0,1,0,0,0,5,1,1,50.0
2,Kurt Zouma,5.0,fr FRA,CB,24-036,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
3,Bernard,20.0,br BRA,LM,26-085,88,0,0,0,0,2,1,1,3,2,0,0,0,7,0,1,0.0
4,Dominic Calvert-Lewin,29.0,eng ENG,LM,21-261,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,50.0
5,Idrissa Gana Gueye,17.0,sn SEN,CM,29-067,90,0,0,0,1,0,0,0,4,1,0,0,0,8,1,0,100.0
6,André Gomes,8.0,pt POR,CM,25-125,90,1,0,0,2,2,0,1,0,1,0,0,0,8,0,1,0.0
7,Theo Walcott,11.0,eng ENG,RM,29-261,62,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0.0
8,Ademola Lookman,31.0,ng NGA,RM,21-043,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
9,Lucas Digne,12.0,fr FRA,LB,25-135,90,0,0,0,0,0,0,7,3,1,0,0,0,7,2,0,100.0
10,Yerry Mina,13.0,co COL,CB,24-070,90,0,0,0,1,0,1,0,0,1,0,0,0,3,3,2,60.0
11,Michael Keane,4.0,eng ENG,CB,25-325,90,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,100.0
12,Séamus Coleman,23.0,ie IRL,RB,30-052,90,0,0,0,0,0,0,1,0,1,0,0,0,10,2,0,100.0
13,Jordan Pickford,1.0,eng ENG,GK,24-270,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
14,14 Players,,,,,990,2,0,0,7,11,3,12,11,12,0,0,0,57,16,10,61.5
