,num,joueur
0,,Anthony Pilkington
1,,Robert Snodgrass
2,,Alexander Tettey
3,,Wes Hoolahan
4,,Michael Turner
5,,Russell Martin
6,,Harry Kane
7,,Sébastien Bassong
8,,Jonny Howson
9,,
10,,Declan Rudd
