,num,joueur
0,1,Aaron Ramsdale
1,3,Enda Stevens
2,4,John Fleck
3,6,Chris Basham
4,12,John Egan
5,16,Oliver Norwood
6,17,David McGoldrick
7,19,Jack Robinson
8,20,Jayden Bogle
9,23,Ben Osborn
10,38,Daniel Jebbison
