,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Teemu Pukki,22.0,fi FIN,FW,31-208,90,25,0,1,22,3,0,25,3,2,66.7,1,33.3,13,123,31,1,3,0,1,3,12,5
1,Josh Sargent,24.0,us USA,"FW,AM",21-245,68,22,1,3,14,5,0,22,3,1,33.3,2,66.7,6,21,10,0,0,0,1,0,12,1
2,Andrew Omobamidele,44.0,ie IRL,"CB,AM",19-122,22,13,2,10,4,0,0,13,0,0,,0,,5,21,0,0,0,0,2,0,7,0
3,Kenny McLean,23.0,sct SCO,CM,29-288,90,47,2,20,29,1,0,47,3,3,100.0,0,0.0,29,196,83,2,0,0,1,2,38,2
4,Mathias Normann,16.0,no NOR,CM,25-148,90,47,2,17,24,6,0,47,2,2,100.0,0,0.0,30,149,50,1,0,0,4,2,39,0
5,Pierre Lees-Melou,20.0,fr FRA,CM,28-151,45,25,1,10,13,2,0,25,0,0,,0,,10,77,39,1,0,0,0,1,20,0
6,Milot Rashica,17.0,xk KVX,"AM,FW",25-117,45,15,0,3,6,6,1,15,0,0,,0,,10,32,11,1,0,1,3,2,13,2
7,Dimitris Giannoulis,30.0,gr GRE,WB,26-006,45,23,1,8,12,4,0,23,0,0,,0,,12,87,36,0,0,0,2,1,17,2
8,Brandon Williams,21.0,eng ENG,WB,21-050,45,22,1,6,6,10,1,22,1,0,0.0,1,100.0,7,26,3,0,0,0,1,1,10,0
9,Max Aarons,2.0,eng ENG,WB,21-292,90,44,2,16,20,8,0,44,2,1,50.0,1,50.0,18,98,21,1,0,0,2,1,29,2
10,Ben Gibson,4.0,eng ENG,CB,28-281,64,51,7,34,17,0,0,51,0,0,,0,,27,81,29,0,0,0,1,0,33,0
11,Grant Hanley,5.0,sct SCO,CB,29-337,90,49,10,35,14,0,0,49,0,0,,0,,17,58,15,0,0,0,0,0,26,1
12,Ozan Kabak,15.0,tr TUR,CB,21-212,90,58,8,48,9,1,0,58,2,2,100.0,0,0.0,24,142,49,1,0,0,0,1,43,0
13,Tim Krul,1.0,nl NED,GK,33-203,90,58,50,58,0,0,0,58,0,0,,0,,33,142,88,0,0,0,0,0,25,0
14,14 Players,,,,,964,499,87,269,190,46,2,499,16,11,68.8,5,31.3,241,1253,465,8,3,1,18,14,324,15
