,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Harry Kane,10.0,eng ENG,FW,29-065,90,0,0,0,1,2,1,1,0,0,0,0,0,1,1,4,20.0
1,Son Heung-min,7.0,kr KOR,AM,30-085,70,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,
2,Matt Doherty,2.0,ie IRL,RB,30-258,20,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
3,Richarlison,9.0,br BRA,AM,25-144,70,0,0,0,1,1,2,2,0,0,1,0,0,2,0,1,0.0
4,Ryan Sessegnon,19.0,eng ENG,LB,22-136,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
5,Rodrigo Bentancur,30.0,uy URU,CM,25-098,90,0,0,0,0,1,0,0,2,1,0,0,0,3,0,0,
6,Pierre Højbjerg,5.0,dk DEN,CM,27-057,74,0,0,0,1,0,0,0,1,2,0,0,0,7,0,0,
7,Oliver Skipp,4.0,eng ENG,CM,22-015,16,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,
8,Ivan Perišić,14.0,hr CRO,WB,33-241,70,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,
9,Yves Bissouma,38.0,ml MLI,CM,26-032,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,Emerson,12.0,br BRA,WB,23-260,61,0,1,0,1,2,0,2,1,1,0,0,0,2,1,2,33.3
11,Clément Lenglet,34.0,fr FRA,CB,27-106,70,0,0,0,1,1,0,0,0,1,0,0,0,2,1,1,50.0
12,Davinson Sánchez,6.0,co COL,CB,26-111,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
13,Eric Dier,15.0,eng ENG,CB,28-259,90,1,0,0,3,1,0,0,0,1,0,0,0,2,1,1,50.0
14,Cristian Romero,17.0,ar ARG,CB,24-157,90,0,0,0,1,0,0,0,0,1,0,0,0,6,1,0,100.0
15,Hugo Lloris,1.0,fr FRA,GK,35-279,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
16,16 Players,,,,,961,1,1,0,10,10,3,11,5,10,1,0,0,36,7,9,43.8
