,num,joueur
0,,Allan McGregor
1,,Alex Bruce
2,,Nikica Jelavić
3,,Tom Huddlestone
4,,Paul McShane
5,,Sone Aluko
6,,Curtis Davies
7,,Ahmed Elmohamady
8,,Stephen Quinn
9,,Jake Livermore
10,,Maynor Figueroa
