,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Joselu,21.0,es ESP,FW,27-208,77,0,0,0,0,0,0,1,0,27,0,1,0,0.0,0.0,0.1,1,0,10,17,58.8,0,14,0,0,0
1,Aleksandar Mitrović,45.0,rs SRB,FW,23-035,13,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,1,7,0,1,0
2,Christian Atsu,30.0,gh GHA,LW,25-284,90,0,0,0,0,2,0,0,0,45,2,0,6,0.1,0.1,0.1,4,0,20,27,74.1,3,27,7,3,2
3,Matt Ritchie,11.0,sct SCO,RW,28-041,90,0,0,0,0,1,0,0,0,53,0,1,0,0.1,0.1,0.0,0,0,30,48,62.5,2,34,0,1,0
4,Ayoze Pérez,17.0,es ESP,AM,24-084,65,0,0,0,0,0,0,0,0,16,1,1,2,0.0,0.0,0.1,2,0,6,8,75.0,3,11,0,1,0
5,Mohamed Diamé,10.0,sn SEN,AM,30-129,25,0,0,0,0,1,1,0,0,13,0,0,0,0.1,0.1,0.0,2,0,7,8,87.5,1,9,2,2,1
6,Jonjo Shelvey,8.0,eng ENG,DM,25-236,90,0,0,0,0,2,1,0,0,77,3,0,4,0.1,0.1,0.0,0,0,46,63,73.0,6,49,1,1,1
7,Isaac Hayden,14.0,eng ENG,DM,22-213,55,0,0,0,0,0,0,0,0,37,3,0,1,0.0,0.0,0.0,0,0,23,30,76.7,2,15,0,0,0
8,Mikel Merino,23.0,es ESP,DM,21-121,35,1,0,0,0,1,1,0,0,34,1,0,0,0.1,0.1,0.0,0,0,22,26,84.6,2,21,0,1,0
9,Javier Manquillo,19.0,es ESP,LB,23-169,90,0,0,0,0,0,0,1,0,72,2,1,2,0.0,0.0,0.0,0,0,50,59,84.7,3,37,1,2,1
10,Florian Lejeune,20.0,fr FRA,CB,26-154,90,0,0,0,0,0,0,1,0,63,1,0,0,0.0,0.0,0.0,0,0,46,56,82.1,1,42,0,0,0
11,Jamaal Lascelles,6.0,eng ENG,CB,23-344,90,0,0,0,0,0,0,1,0,57,1,2,2,0.0,0.0,0.0,0,0,41,46,89.1,2,37,0,0,0
12,DeAndre Yedlin,22.0,us USA,RB,24-104,90,0,0,0,0,0,0,0,0,76,2,0,1,0.0,0.0,0.0,1,0,50,66,75.8,2,42,3,0,0
13,Rob Elliot,1.0,ie IRL,GK,31-174,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,30,36,83.3,0,16,0,0,0
14,14 Players,,,,,990,1,0,0,0,7,3,4,0,617,16,6,18,0.3,0.3,0.2,10,0,383,495,77.4,28,361,14,12,5
