,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Callum Wilson,9.0,eng ENG,FW,30-223,83,12,15,80.0,115,18,9,10,90.0,1,2,50.0,0,0,,1,0.3,0.4,3,2,0,0,1
1,Chris Wood,20.0,nz NZL,FW,30-305,7,0,2,0.0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Jacob Murphy,23.0,eng ENG,LW,27-226,65,10,19,52.6,156,61,5,8,62.5,4,7,57.1,0,2,0.0,0,0.1,0.0,1,2,0,0,3
3,Joelinton,7.0,br BRA,"LM,LW",26-055,25,11,12,91.7,130,31,6,6,100.0,3,4,75.0,0,0,,0,0.0,0.1,0,1,0,0,1
4,Miguel Almirón,24.0,py PAR,RW,28-240,83,23,30,76.7,345,92,12,14,85.7,7,8,87.5,2,4,50.0,0,0.0,0.0,1,1,2,0,5
5,Elliot Anderson,32.0,sct SCO,RW,19-336,7,0,2,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
6,Joe Willock,28.0,eng ENG,"LM,RM",23-049,90,32,39,82.1,516,144,15,18,83.3,15,18,83.3,2,3,66.7,0,0.0,0.1,0,4,1,0,7
7,Bruno Guimarães,39.0,br BRA,CM,24-326,77,44,54,81.5,661,141,26,27,96.3,12,14,85.7,3,7,42.9,0,0.1,0.1,2,3,2,0,4
8,Allan Saint-Maximin,10.0,fr FRA,LW,25-210,13,3,4,75.0,62,30,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
9,Sean Longstaff,36.0,eng ENG,"RM,CM",24-343,90,38,44,86.4,563,176,17,19,89.5,16,18,88.9,1,2,50.0,0,0.0,0.0,0,3,0,0,8
10,Dan Burn,33.0,eng ENG,LB,30-152,90,34,47,72.3,649,264,14,17,82.4,17,23,73.9,3,6,50.0,0,0.0,0.0,0,2,0,0,2
11,Sven Botman,4.0,nl NED,CB,22-269,90,42,48,87.5,807,325,15,17,88.2,22,23,95.7,4,7,57.1,0,0.0,0.0,0,1,0,0,1
12,Fabian Schär,5.0,ch SUI,CB,30-292,90,18,26,69.2,320,144,8,10,80.0,8,12,66.7,2,4,50.0,0,0.0,0.0,0,1,0,0,1
13,Kieran Trippier,2.0,eng ENG,RB,32-019,83,54,68,79.4,1021,387,26,30,86.7,19,20,95.0,9,16,56.3,1,0.3,0.3,3,3,1,1,6
14,Matt Targett,13.0,eng ENG,RB,27-020,7,1,1,100.0,18,20,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
15,Nick Pope,22.0,eng ENG,GK,30-172,90,14,23,60.9,350,221,3,3,100.0,7,8,87.5,3,11,27.3,0,0.0,0.0,0,0,0,0,0
16,16 Players,,,,,990,336,434,77.4,5713,2054,157,181,86.7,133,161,82.6,30,63,47.6,2,0.8,1.0,10,24,6,1,40
