,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Danny Ings,9.0,eng ENG,FW,26-152,64,16,22,72.7,226,83,8,11,72.7,8,9,88.9,0,2,0.0,0,0.0,0.0,0,3,0,0,3
1,Michael Obafemi,61.0,ie IRL,FW,18-169,26,1,3,33.3,11,0,1,1,100.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Stuart Armstrong,17.0,sct SCO,AM,26-267,68,25,33,75.8,433,159,11,16,68.8,11,11,100.0,3,3,100.0,0,0.1,0.0,4,4,1,0,5
3,Mario Lemina,18.0,ga GAB,DM,25-112,22,5,7,71.4,63,16,2,2,100.0,2,4,50.0,0,0,,0,0.0,0.0,1,0,1,0,1
4,Nathan Redmond,22.0,eng ENG,"AM,FW",24-291,90,31,40,77.5,461,101,18,22,81.8,8,10,80.0,2,4,50.0,1,0.4,0.2,1,2,2,0,4
5,Pierre Højbjerg,23.0,dk DEN,"CM,DM",23-139,90,32,46,69.6,455,162,17,23,73.9,14,17,82.4,0,4,0.0,1,0.4,0.3,1,5,1,0,6
6,Oriol Romeu,14.0,es ESP,"CM,DM",27-089,90,31,41,75.6,443,154,18,19,94.7,11,17,64.7,1,3,33.3,0,0.3,0.1,1,2,2,0,3
7,Matt Targett,33.0,eng ENG,WB,23-095,90,20,46,43.5,244,151,15,19,78.9,3,15,20.0,1,5,20.0,0,0.0,0.0,0,2,0,0,1
8,Yan Valery,43.0,tn TUN,WB,19-303,78,9,18,50.0,147,88,5,10,50.0,3,6,50.0,1,1,100.0,0,0.0,0.0,1,1,0,0,1
9,Jack Stephens,5.0,eng ENG,WB,24-329,12,3,5,60.0,52,42,1,1,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0
10,Jannik Vestergaard,4.0,dk DEN,CB,26-141,90,24,39,61.5,399,286,15,17,88.2,5,13,38.5,2,6,33.3,0,0.4,0.2,1,0,1,0,2
11,Maya Yoshida,3.0,jp JPN,CB,30-120,90,16,27,59.3,258,135,7,11,63.6,8,9,88.9,1,7,14.3,0,0.0,0.0,0,1,0,0,3
12,Jan Bednarek,35.0,pl POL,CB,22-254,90,9,14,64.3,148,132,5,6,83.3,2,5,40.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1
13,Alex McCarthy,1.0,eng ENG,GK,29-019,90,13,25,52.0,484,351,0,0,,6,6,100.0,7,19,36.8,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,235,366,64.2,3824,1860,123,158,77.8,83,127,65.4,19,56,33.9,2,1.7,0.8,10,20,8,0,30
