,num,joueur
0,,Tim Krul
1,,Shola Ameobi
2,,Cheick Tioté
3,,José Enrique
4,,Andy Carroll
5,,Joey Barton
6,,Jonás Gutiérrez
7,,Sol Campbell
8,,Kevin Nolan
9,,Danny Simpson
10,,Steven Taylor
