,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Michy Batshuayi,23.0,be BEL,FW,27-123,72,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1,Christian Benteke,20.0,be BEL,FW,30-061,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2,Wilfried Zaha,11.0,ci CIV,FW,28-084,57,2,2,0,2,0,1,1,100.0,0,1,0,1,0,2,0,0
3,Andros Townsend,10.0,eng ENG,"RM,LM",29-201,33,2,0,0,2,0,2,5,40.0,3,0,0,0,0,2,0,0
4,Eberechi Eze,25.0,eng ENG,LM,22-218,90,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,0,0
5,Jaïro Riedewald,44.0,nl NED,CM,24-146,89,1,0,0,1,0,1,3,33.3,2,3,0,3,2,3,3,0
6,Cheikhou Kouyaté,8.0,sn SEN,CM,31-043,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Luka Milivojević,4.0,rs SRB,CM,29-301,90,2,1,0,1,1,2,6,33.3,4,4,2,2,1,3,5,0
8,Jordan Ayew,9.0,gh GHA,"RM,FW",29-144,90,1,0,0,0,1,1,1,100.0,0,2,1,1,1,2,1,0
9,Patrick van Aanholt,3.0,nl NED,LB,30-157,90,1,1,1,0,0,1,1,100.0,0,3,0,3,3,4,3,0
10,Gary Cahill,24.0,eng ENG,CB,35-045,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
11,Scott Dann,6.0,eng ENG,CB,33-354,90,1,0,1,0,0,0,1,0.0,1,3,3,0,2,3,4,0
12,Nathaniel Clyne,17.0,eng ENG,RB,29-303,90,3,2,3,0,0,1,2,50.0,1,1,0,1,2,5,3,0
13,Vicente Guaita,31.0,es ESP,GK,34-023,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,14,6,6,6,2,10,22,45.5,12,18,6,12,11,25,22,0
