,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Karlan Grant,29.0,eng ENG,FW,23-100,77,18,0,1,7,11,2,18,0,0,,0,,8,98,69,4,2,1,1,1,13,0
1,Charlie Austin,15.0,eng ENG,FW,31-175,13,3,0,1,2,0,0,3,0,0,,0,,1,0,0,0,0,0,1,0,1,0
2,Grady Diangana,11.0,cd COD,"LW,LM",22-252,90,35,6,16,14,7,1,35,2,0,0.0,2,100.0,13,56,10,0,0,0,3,2,12,1
3,Callum Robinson,7.0,ie IRL,RW,25-329,72,33,4,14,5,14,0,33,0,0,,0,,11,73,45,3,1,0,1,0,15,5
4,Matheus Pereira,12.0,pt POR,"RW,RM",24-236,18,10,1,2,2,6,0,10,0,0,,0,,1,0,0,0,0,0,1,0,4,0
5,Conor Gallagher,18.0,eng ENG,CM,20-325,89,45,7,20,18,7,0,45,1,1,100.0,0,0.0,12,86,2,0,0,0,3,1,11,1
6,Branislav Ivanović,20.0,rs SRB,CB,36-309,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
7,Romaine Sawyers,19.0,kn SKN,CM,29-055,90,46,2,19,21,7,0,46,1,1,100.0,0,0.0,11,43,23,0,0,0,1,0,15,0
8,Matt Phillips,10.0,sct SCO,CM,29-289,90,39,3,11,21,7,1,39,3,1,33.3,2,66.7,13,61,20,0,0,0,2,2,18,2
9,Kieran Gibbs,3.0,eng ENG,LB,31-092,90,21,10,16,5,0,0,21,0,0,,0,,2,3,1,0,0,0,0,0,4,0
10,Dara O'Shea,27.0,ie IRL,CB,21-298,90,27,10,13,14,0,0,27,0,0,,0,,5,23,16,0,0,0,0,0,5,0
11,Semi Ajayi,6.0,ng NGA,CB,27-048,90,30,14,16,9,6,5,30,0,0,,0,,3,26,24,0,0,0,0,0,11,2
12,Darnell Furlong,2.0,eng ENG,RB,25-057,90,47,10,20,11,16,0,47,0,0,,0,,12,40,18,1,1,0,1,1,18,3
13,Sam Johnstone,1.0,eng ENG,GK,27-277,90,32,29,30,2,0,0,32,0,0,,0,,8,117,66,0,0,0,0,0,2,0
14,14 Players,,,,,990,386,96,179,131,81,9,386,7,3,42.9,4,57.1,100,626,294,8,4,1,14,7,129,14
