,num,joueur
0,,Stephen Carr
1,,Keith Fahey
2,,David Murphy
3,,Liam Ridgewell
4,,Barry Ferguson
5,,Jordon Mutch
6,,Alexander Hleb
7,,Matt Derbyshire
8,,David Bentley
9,,
10,,Colin Doyle
