,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Sandro Ramírez,9.0,es ESP,FW,22-062,45,16,13,2,0,0,0,2,0,0,0,0,0,10,1,1
1,Dominic Calvert-Lewin,29.0,eng ENG,FW,20-177,45,9,9,0,0,0,0,0,0,0,0,0,0,5,0,2
2,Gylfi Sigurðsson,18.0,is ISL,LW,28-001,90,37,32,5,2,0,0,5,0,3,1,2,0,31,0,2
3,Davy Klaassen,20.0,nl NED,RW,24-200,45,15,15,0,0,0,0,1,0,0,0,0,0,12,0,1
4,Tom Davies,26.0,eng ENG,"LM,RW",19-071,45,23,21,1,0,0,1,1,0,1,1,0,0,16,1,2
5,Wayne Rooney,10.0,eng ENG,"RW,AM",31-320,90,40,35,5,1,0,0,1,2,0,0,0,0,29,0,0
6,Idrissa Gana Gueye,17.0,sn SEN,"DM,RM",27-348,79,38,37,1,1,0,1,0,0,0,0,0,0,36,0,0
7,Nikola Vlašić,27.0,hr CRO,RM,19-340,11,9,9,0,0,0,0,1,0,0,0,0,0,6,0,0
8,Morgan Schneiderlin,2.0,fr FRA,"CM,DM",27-305,90,46,45,1,1,0,0,0,0,0,0,0,0,39,0,1
9,Leighton Baines,3.0,eng ENG,LB,32-272,90,73,60,13,1,0,0,8,9,3,0,3,0,57,0,3
10,Ashley Williams,5.0,wls WAL,CB,33-017,90,58,54,4,4,0,0,0,0,0,0,0,0,50,0,0
11,Michael Keane,4.0,eng ENG,CB,24-241,90,45,42,2,2,0,0,0,0,0,0,0,0,38,1,0
12,Cuco Martina,15.0,cw CUW,RB,27-349,90,65,55,10,2,0,0,7,8,0,0,0,0,50,0,2
13,Jordan Pickford,1.0,eng ENG,GK,23-186,90,45,31,13,3,0,0,0,0,0,0,0,0,22,1,0
14,14 Players,,,,,990,519,458,57,17,0,2,26,19,7,2,5,0,401,4,14
