,num,joueur
0,,Jamie Mackie
1,,Stéphane Mbia
2,,Clint Hill
3,,Djibril Cissé
4,,Alejandro Faurlín
5,,Ryan Nelsen
6,,Adel Taarabt
7,,Armand Traoré
8,,Kieron Dyer
9,,
10,,Robert Green
