,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ollie Watkins,11.0,eng ENG,"FW,LW",25-066,90,0,0,0,0,2,1,0,0,1,0,0,0,5,2,2,50.0
1,Trézéguet,17.0,eg EGY,LW,26-156,77,0,0,0,4,1,0,0,2,2,0,0,0,2,4,2,66.7
2,Keinan Davis,39.0,eng ENG,"FW,LW",23-021,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
3,Bertrand Traoré,15.0,bf BFA,RW,25-181,82,0,0,0,0,0,0,1,1,1,0,0,0,3,0,1,0.0
4,Jacob Ramsey,41.0,eng ENG,RW,19-282,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
5,Morgan Sanson,25.0,fr FRA,LM,26-200,60,1,0,0,1,3,1,7,0,2,0,0,0,7,0,0,
6,Ross Barkley,20.0,eng ENG,"LM,AM",27-091,30,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
7,Douglas Luiz,6.0,br BRA,"CM,DM",22-301,90,0,0,0,2,0,0,2,2,2,0,0,0,3,3,1,75.0
8,John McGinn,7.0,sct SCO,"RM,DM",26-139,90,0,0,0,1,1,0,0,1,2,0,0,0,6,0,4,0.0
9,Matt Targett,18.0,eng ENG,LB,25-169,90,0,0,0,3,2,0,5,0,0,0,0,0,6,0,1,0.0
10,Tyrone Mings,5.0,eng ENG,CB,27-358,90,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,100.0
11,Ezri Konsa,4.0,eng ENG,CB,23-134,90,0,0,0,1,2,0,0,0,1,0,0,0,2,0,2,0.0
12,Ahmed Elmohamady,27.0,eg EGY,RB,33-178,90,0,0,0,1,1,0,4,1,1,0,0,0,9,2,0,100.0
13,Emiliano Martínez,26.0,ar ARG,GK,28-185,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
14,14 Players,,,,,990,1,0,0,13,13,3,21,7,12,0,0,0,50,15,14,51.7
