,num,joueur
0,,John Ruddy
1,,Bradley Johnson
2,,Anthony Pilkington
3,,Robert Snodgrass
4,,Alexander Tettey
5,,Michael Turner
6,,Javier Garrido
7,,Grant Holt
8,,Sébastien Bassong
9,,Steven Whittaker
10,,Wes Hoolahan
