,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Allan Saint-Maximin,10.0,fr FRA,FW,23-331,66,0,0,0,0,3,1,0,1,0,0,0,0,3,1,0,100.0
1,Paul Dummett,3.0,wls WAL,CB,29-133,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,75.0
2,Callum Wilson,13.0,eng ENG,FW,28-345,35,0,0,0,1,1,2,2,0,1,0,0,0,1,1,3,25.0
3,Joelinton,9.0,br BRA,"FW,CM,RM",24-176,55,0,0,0,0,1,0,0,0,0,0,0,0,6,7,5,58.3
4,Miguel Almirón,24.0,py PAR,"AM,LM",26-362,90,0,0,0,1,3,0,0,1,3,0,0,0,10,0,0,
5,Jonjo Shelvey,8.0,eng ENG,"LM,CM",28-345,90,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,
6,Jeff Hendrick,16.0,ie IRL,CM,29-006,49,2,1,1,2,1,0,0,1,0,0,0,0,3,1,0,100.0
7,Joe Willock,28.0,eng ENG,"RM,CB,CM",21-170,90,0,0,0,1,0,0,1,2,4,0,0,0,6,0,0,
8,Jamal Lewis,15.0,nir NIR,LB,23-012,90,0,0,0,0,1,0,0,1,2,0,0,0,13,1,1,50.0
9,Fabian Schär,5.0,ch SUI,CB,29-048,78,0,0,0,2,0,0,0,2,0,0,0,0,1,0,3,0.0
10,Isaac Hayden,14.0,eng ENG,CB,25-321,90,0,0,0,2,1,0,0,1,0,0,0,0,8,2,0,100.0
11,Javier Manquillo,19.0,es ESP,RB,26-277,23,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,
12,Emil Krafth,17.0,se SWE,RB,26-188,67,1,0,0,2,2,0,0,1,1,0,0,0,4,2,1,66.7
13,Karl Darlow,26.0,eng ENG,GK,30-121,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,937,4,1,1,11,14,3,6,12,11,0,0,0,59,18,14,56.3
