,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,David McGoldrick,17.0,ie IRL,"FW,AM",32-359,90,0,0,0,2,0,2,1,0,1,0,0,0,4,1,2,33.3
1,Oliver McBurnie,9.0,sct SCO,FW,24-171,90,0,0,0,1,1,0,0,1,0,0,0,0,1,9,8,52.9
2,John Fleck,4.0,sct SCO,"CM,LM",29-090,90,0,0,0,0,1,0,3,0,1,0,0,0,8,1,1,50.0
3,Oliver Norwood,16.0,nir NIR,CM,29-224,64,0,0,0,0,0,0,1,1,0,0,0,0,7,0,1,0.0
4,Rhian Brewster,24.0,eng ENG,FW,20-235,26,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0.0
5,Sander Berge,8.0,no NOR,CM,22-282,90,0,0,0,0,0,0,3,0,1,0,0,0,5,2,3,40.0
6,Max Lowe,13.0,eng ENG,"WB,LB",23-195,90,0,0,0,1,2,0,6,1,4,0,0,0,2,2,2,50.0
7,George Baldock,2.0,gr GRE,"WB,RB",27-258,90,0,0,0,0,0,0,2,0,3,0,0,0,7,0,1,0.0
8,Ethan Ampadu,22.0,wls WAL,CB,20-069,61,0,0,0,1,1,1,0,0,3,0,0,0,1,3,4,42.9
9,Jack Robinson,19.0,eng ENG,CB,27-082,29,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3,0.0
10,John Egan,12.0,ie IRL,CB,28-033,90,0,0,0,0,1,0,0,3,0,0,0,0,8,1,4,20.0
11,Chris Basham,6.0,eng ENG,CB,32-125,75,0,0,0,0,0,0,2,2,1,0,0,0,7,1,1,50.0
12,John Lundstram,7.0,eng ENG,RM,26-278,15,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,100.0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-192,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,0,0,0,7,6,4,21,8,14,0,0,0,54,21,31,40.4
