,num,joueur
0,13,Neto
1,5,Lloyd Kelly
2,6,Chris Mepham
3,8,Jefferson Lerma
4,9,Dominic Solanke
5,10,Ryan Christie
6,11,Dango Ouattara
7,14,Joe Rothwell
8,18,Matías Viña
9,27,Illia Zabarnyi
10,29,Philip Billing
