,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Steve Mounié,24.0,bj BEN,FW,23-351,90,21,17,2,0,0,0,0,0,0,0,0,0,12,2,0
1,Rajiv van La Parra,17.0,nl NED,LW,27-103,77,24,22,2,2,0,0,1,0,0,0,0,0,21,0,0
2,Isaac Mbenza,18.0,be BEL,AM,22-191,13,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
3,Elias Kachunga,9.0,cd COD,RW,26-146,67,20,20,0,0,0,0,2,0,0,0,0,0,15,0,0
4,Adama Diakhaby,11.0,fr FRA,"AM,RW",22-072,23,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
5,Chris Löwe,15.0,de GER,"LM,LB",29-152,90,67,49,18,4,0,0,16,10,4,2,2,0,49,0,3
6,Philip Billing,8.0,dk DEN,"CM,DM",22-096,90,75,68,7,1,0,1,2,6,0,0,0,0,63,0,1
7,Aaron Mooy,10.0,au AUS,"CM,DM",28-000,90,73,66,4,2,0,4,4,1,1,0,0,0,57,3,2
8,Florent Hadergjonaj,33.0,xk KVX,"RM,RB",24-046,90,51,43,8,0,0,0,5,8,0,0,0,0,38,0,0
9,Terence Kongolo,5.0,nl NED,CB,24-213,90,67,63,4,2,0,0,0,2,0,0,0,0,61,0,0
10,Christopher Schindler,26.0,de GER,CB,28-139,90,73,71,2,2,0,1,0,0,0,0,0,0,59,0,0
11,Mathias Jørgensen,25.0,dk DEN,CB,28-145,77,43,41,2,2,0,0,0,0,0,0,0,0,37,0,0
12,Laurent Depoitre,20.0,be BEL,FW,29-282,13,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0
13,Jonas Lössl,1.0,dk DEN,GK,29-226,90,28,18,10,3,0,0,0,0,0,0,0,0,24,0,0
14,14 Players,,,,,990,559,495,59,18,0,6,30,27,5,2,2,0,447,5,6
