,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Bryan Mbeumo,19.0,cm CMR,"FW,WB",22-113,90,0,0,0,0,2,1,1,0,34,1,0,1,0.2,0.2,0.0,0,0,13,22,59.1,0,18,3,4,2
1,Ivan Toney,17.0,eng ENG,FW,25-257,90,1,0,1,1,0,0,0,0,46,1,0,1,0.8,0.0,0.0,0,0,15,28,53.6,4,27,1,4,3
2,Vitaly Janelt,27.0,de GER,CM,23-202,90,0,0,0,0,0,0,0,0,57,5,3,0,0.0,0.0,0.1,0,0,27,42,64.3,6,22,0,1,0
3,Christian Nørgaard,6.0,dk DEN,CM,27-263,69,0,0,0,0,0,0,0,0,41,3,1,2,0.0,0.0,0.0,0,0,21,34,61.8,2,15,0,2,2
4,Shandon Baptiste,26.0,gd GRN,CM,23-234,21,0,0,0,0,0,0,0,0,9,0,1,0,0.0,0.0,0.1,2,0,6,7,85.7,0,3,0,2,2
5,Frank Onyeka,15.0,ng NGA,CM,23-331,90,0,0,0,0,0,0,1,0,38,1,2,1,0.0,0.0,0.0,1,1,21,28,75.0,2,17,1,3,1
6,Rico Henry,3.0,eng ENG,WB,24-143,76,0,0,0,0,0,0,0,0,29,0,2,0,0.0,0.0,0.0,1,1,18,23,78.3,3,17,2,3,1
7,Mads Roerslev,30.0,dk DEN,WB,22-157,14,0,0,0,0,0,0,0,0,4,2,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0
8,Sergi Canós,7.0,es ESP,WB,24-299,86,0,0,0,0,1,0,1,0,41,2,0,2,0.1,0.1,0.0,0,0,16,29,55.2,2,19,2,5,3
9,Yoane Wissa,11.0,cd COD,FW,25-086,4,0,0,0,0,1,1,0,0,4,1,0,0,0.1,0.1,0.0,2,0,0,3,0.0,0,2,0,1,1
10,Ethan Pinnock,5.0,jm JAM,CB,28-183,90,0,0,0,0,1,1,0,0,63,0,1,2,0.1,0.1,0.0,0,0,39,53,73.6,1,25,0,0,0
11,Pontus Jansson,18.0,se SWE,CB,30-288,90,0,0,0,0,0,0,1,0,40,0,1,0,0.0,0.0,0.0,0,0,28,31,90.3,0,17,0,0,0
12,Charlie Goode,4.0,eng ENG,CB,26-117,90,0,0,0,0,0,0,0,0,52,3,0,1,0.0,0.0,0.1,1,0,21,44,47.7,0,14,0,2,1
13,Álvaro Fernández,40.0,es ESP,GK,23-229,90,0,0,0,0,0,0,0,0,56,0,0,0,0.0,0.0,0.0,0,0,37,54,68.5,0,33,0,0,0
14,14 Players,,,,,990,1,0,1,1,5,3,4,0,514,19,11,10,1.2,0.4,0.3,7,2,262,399,65.7,20,230,9,27,16
