,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Chris Wood,11.0,nz NZL,FW,27-053,90,0,0,0,1,2,3,0,0,1,0,0,0,0,5,3,62.5
1,Ashley Barnes,10.0,eng ENG,FW,29-091,90,1,0,0,3,3,0,0,0,1,0,0,0,5,3,8,27.3
2,Dwight McNeil,31.0,eng ENG,LM,19-068,77,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,100.0
3,Jóhann Berg Guðmundsson,7.0,is ISL,LM,28-094,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
4,Jack Cork,4.0,eng ENG,CM,29-218,90,1,0,0,0,1,0,0,1,0,0,0,0,2,2,3,40.0
5,Ashley Westwood,18.0,eng ENG,CM,28-303,90,0,0,0,2,2,0,2,2,1,0,0,0,9,0,0,
6,Jeff Hendrick,13.0,ie IRL,RM,26-363,90,0,0,0,1,0,1,0,1,1,0,1,0,10,0,0,
7,Charlie Taylor,3.0,eng ENG,LB,25-133,90,1,0,0,0,2,0,0,1,1,0,0,0,1,0,1,0.0
8,Ben Mee,6.0,eng ENG,CB,29-130,90,0,0,0,1,0,0,0,1,0,0,0,0,3,4,1,80.0
9,James Tarkowski,5.0,eng ENG,CB,26-071,90,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,100.0
10,Phil Bardsley,26.0,sct SCO,RB,33-215,90,0,0,0,1,0,0,1,4,0,0,0,0,2,2,2,50.0
11,Tom Heaton,1.0,eng ENG,GK,32-289,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
12,12 Players,,,,,990,3,0,0,9,10,4,7,12,5,0,1,0,36,24,19,55.8
