,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Bobby Reid,14.0,jm JAM,FW,25-333,71,4,8,50.0,24,2,2,4,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
1,Nathaniel Mendez-Laing,19.0,gt GUA,RM,26-261,19,4,7,57.1,65,23,3,3,100.0,0,1,0.0,1,1,100.0,0,0.1,0.1,1,0,1,1,0
2,Josh Murphy,11.0,eng ENG,LM,23-311,45,5,13,38.5,74,3,2,2,100.0,3,6,50.0,0,3,0.0,0,0.0,0.0,0,0,0,0,0
3,Junior Hoilett,33.0,ca CAN,LM,28-210,45,8,14,57.1,123,25,4,4,100.0,2,6,33.3,1,2,50.0,0,0.0,0.1,0,0,0,0,0
4,Harry Arter,7.0,ie IRL,CM,29-004,90,31,34,91.2,560,101,16,17,94.1,10,10,100.0,4,5,80.0,0,0.0,0.0,0,1,2,1,3
5,Víctor Camarasa,21.0,es ESP,CM,24-218,58,16,25,64.0,268,66,8,9,88.9,4,6,66.7,2,6,33.3,0,0.0,0.0,0,0,0,0,1
6,Joe Ralls,8.0,eng ENG,CM,25-081,32,11,18,61.1,227,12,5,6,83.3,3,4,75.0,2,6,33.3,0,0.0,0.0,0,2,0,0,0
7,Callum Paterson,13.0,sct SCO,"RM,FW",24-080,90,23,34,67.6,258,106,18,24,75.0,5,8,62.5,0,0,,0,0.0,0.0,1,3,0,0,5
8,Aron Gunnarsson,17.0,is ISL,DM,29-254,90,36,39,92.3,709,209,13,13,100.0,15,15,100.0,7,9,77.8,0,0.0,0.0,0,2,1,0,4
9,Greg Cunningham,18.0,ie IRL,LB,27-335,90,23,32,71.9,246,83,18,23,78.3,4,5,80.0,0,1,0.0,0,0.0,0.0,1,4,0,0,2
10,Sol Bamba,22.0,ci CIV,CB,33-353,90,14,20,70.0,232,98,7,10,70.0,6,7,85.7,1,2,50.0,0,0.0,0.0,0,0,0,0,1
11,Sean Morrison,4.0,eng ENG,CB,27-358,90,9,19,47.4,168,45,2,5,40.0,4,6,66.7,2,6,33.3,0,0.7,0.4,1,1,0,0,1
12,Bruno Ecuele Manga,5.0,ga GAB,RB,30-169,90,32,37,86.5,495,254,19,19,100.0,7,9,77.8,4,6,66.7,0,0.0,0.0,0,3,0,0,4
13,Neil Etheridge,1.0,ph PHI,GK,28-328,90,13,26,50.0,685,657,0,1,0.0,1,1,100.0,12,24,50.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,229,326,70.2,4134,1684,117,140,83.6,64,84,76.2,36,71,50.7,0,0.8,0.7,4,16,4,2,21
