,num,joueur
0,,Johan Elmander
1,,Matthew Taylor
2,,Lee Chung-yong
3,,Zat Knight
4,,Gary Cahill
5,,Paul Robinson
6,,Grétar Steinsson
7,,Tamir Cohen
8,,Fabrice Muamba
9,,
10,,Ádám Bogdán
