,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Callum Wilson,13.0,eng ENG,FW,28-206,90,17,0,0,3,14,4,17,0,0,,0,,8,43,28,1,2,1,4,1,12,6
1,Andy Carroll,7.0,eng ENG,FW,31-258,45,19,2,3,13,3,1,19,0,0,,0,,7,12,4,0,0,0,2,0,10,1
2,Miguel Almirón,24.0,py PAR,"FW,AM,CM",26-223,45,27,1,3,6,18,1,27,0,0,,0,,19,135,67,1,0,1,2,0,19,6
3,Allan Saint-Maximin,10.0,fr FRA,LM,23-192,32,11,0,1,7,3,0,11,2,1,50.0,1,50.0,4,28,12,1,0,0,1,1,5,0
4,Ryan Fraser,21.0,sct SCO,"LM,RW,RM",26-209,58,28,2,5,8,15,1,28,0,0,,0,,14,73,28,0,3,1,0,1,16,5
5,Isaac Hayden,14.0,eng ENG,"CM,DM,RB",25-182,90,63,0,11,43,9,1,63,0,0,,0,,31,106,41,0,0,0,0,1,42,1
6,Jonjo Shelvey,8.0,eng ENG,CM,28-206,71,62,1,6,42,15,1,62,1,1,100.0,0,0.0,36,169,66,0,2,0,1,0,43,1
7,Joelinton,9.0,br BRA,"LW,LM",24-037,19,8,0,0,6,2,0,8,0,0,,0,,5,13,0,0,0,0,0,0,7,4
8,Jeff Hendrick,16.0,ie IRL,"RM,DM,CM",28-233,90,30,0,7,14,9,0,30,0,0,,0,,11,74,49,0,1,0,0,0,22,1
9,Jamal Lewis,15.0,nir NIR,LB,22-239,90,44,0,13,25,6,0,44,0,0,,0,,17,60,23,0,0,0,2,1,24,0
10,Federico Fernández,18.0,ar ARG,CB,31-212,90,47,6,27,20,0,0,47,0,0,,0,,22,87,21,0,0,0,1,0,31,0
11,Jamaal Lascelles,6.0,eng ENG,CB,26-314,90,63,5,30,32,1,1,63,0,0,,0,,31,90,33,0,0,0,1,0,41,1
12,Javier Manquillo,19.0,es ESP,"RB,LB",26-138,90,58,0,14,29,15,0,58,1,0,0.0,1,100.0,29,120,72,2,0,0,2,1,35,2
13,Karl Darlow,26.0,eng ENG,GK,29-348,90,27,25,27,0,0,0,27,0,0,,0,,11,104,66,0,0,0,0,0,7,0
14,14 Players,,,,,990,504,42,147,248,110,10,504,4,2,50.0,2,50.0,245,1114,510,5,8,3,16,6,314,28
