,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Ivan Toney,17.0,eng ENG,FW,25-235,90,3,2,0,2,1,1,2,50.0,1,0,0,0,0,3,0,0
1,Bryan Mbeumo,19.0,cm CMR,"FW,WB",22-091,90,2,2,0,0,2,0,1,0.0,1,0,0,0,1,3,0,0
2,Vitaly Janelt,27.0,de GER,CM,23-180,45,2,0,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0
3,Saman Ghoddos,14.0,ir IRN,CM,28-061,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,Christian Nørgaard,6.0,dk DEN,CM,27-241,90,2,2,1,1,0,1,6,16.7,5,0,0,0,0,2,1,0
5,Mathias Jensen,8.0,dk DEN,CM,25-309,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
6,Rico Henry,3.0,eng ENG,WB,24-121,68,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
7,Marcus Forss,9.0,fi FIN,"FW,WB",22-141,22,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0
8,Sergi Canós,7.0,es ESP,WB,24-277,90,1,1,0,0,1,1,3,33.3,2,1,0,1,0,1,0,0
9,Ethan Pinnock,5.0,jm JAM,CB,28-161,90,6,5,3,3,0,5,5,100.0,0,0,0,0,1,7,1,0
10,Pontus Jansson,18.0,se SWE,CB,30-266,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,3,0
11,Mathias Jørgensen,22.0,dk DEN,CB,31-197,11,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
12,Charlie Goode,4.0,eng ENG,CB,26-095,79,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0
13,Álvaro Fernández,40.0,es ESP,GK,23-207,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,19,14,6,8,5,11,21,52.4,10,4,1,3,3,22,11,0
