,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Jamie Vardy,9.0,eng ENG,FW,34-090,90,0,0,0,0,2,1,0,0,35,0,0,1,0.1,0.1,0.1,3,0,20,28,71.4,0,12,3,1,0
1,Kelechi Iheanacho,14.0,ng NGA,FW,24-190,90,2,0,0,0,6,3,0,0,50,1,0,0,0.4,0.4,0.0,3,0,27,36,75.0,4,35,3,2,2
2,Dennis Praet,26.0,be BEL,"CM,AM",26-332,58,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,27,32,84.4,1,16,4,1,0
3,Marc Albrighton,11.0,eng ENG,AM,31-144,32,0,0,0,0,1,0,0,0,42,0,0,0,0.1,0.1,0.2,6,1,24,39,61.5,4,21,4,3,3
4,Wilfred Ndidi,25.0,ng NGA,CM,24-116,90,0,0,0,0,2,0,1,0,79,2,3,2,0.1,0.1,0.0,1,0,61,66,92.4,8,48,1,2,2
5,Youri Tielemans,8.0,be BEL,CM,23-339,90,0,0,0,0,1,0,0,0,103,1,1,1,0.1,0.1,0.2,5,1,71,96,74.0,16,53,6,4,2
6,Timothy Castagne,27.0,be BEL,"CB,WB",25-127,90,0,0,0,0,1,0,0,0,75,0,1,0,0.1,0.1,0.0,1,0,65,73,89.0,5,44,2,0,0
7,Ricardo Pereira,21.0,pt POR,WB,27-187,90,0,1,0,0,0,0,1,0,84,3,0,2,0.0,0.0,0.1,5,1,56,67,83.6,12,36,1,2,1
8,Wesley Fofana,3.0,fr FRA,CB,20-115,90,0,0,0,0,2,0,1,0,92,5,3,0,0.1,0.1,0.0,0,0,59,75,78.7,3,50,2,2,1
9,Jonny Evans,6.0,nir NIR,CB,33-098,90,0,0,0,0,0,0,0,0,84,1,3,0,0.0,0.0,0.0,1,0,67,78,85.9,7,47,0,0,0
10,Daniel Amartey,18.0,gh GHA,CB,26-111,45,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,27,30,90.0,3,13,1,0,0
11,Luke Thomas,33.0,eng ENG,WB,19-305,45,0,0,0,0,0,0,0,0,28,0,1,0,0.0,0.0,0.0,0,0,18,24,75.0,2,12,0,0,0
12,Kasper Schmeichel,1.0,dk DEN,GK,34-157,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,35,42,83.3,0,30,0,0,0
13,13 Players,,,,,990,2,1,0,0,15,4,3,0,783,13,12,6,0.9,0.9,0.5,25,3,557,686,81.2,65,417,27,17,11
