,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Dwight Gayle,9.0,eng ENG,FW,27-204,75,17,2,2,8,7,2,17,0,0,,0,,10,36,9,0,0,0,2,2,16,4
1,Joselu,21.0,es ESP,FW,28-043,15,9,0,0,7,2,1,9,1,0,0.0,1,100.0,7,25,10,0,0,0,0,0,9,3
2,Kenedy,15.0,br BRA,LW,22-090,70,25,1,6,10,12,0,25,2,1,50.0,1,50.0,18,102,56,0,2,0,3,1,15,3
3,Jacob Murphy,7.0,eng ENG,LW,23-074,20,6,0,0,4,2,1,6,1,1,100.0,0,0.0,2,37,35,1,0,1,0,0,4,2
4,Matt Ritchie,11.0,sct SCO,RW,28-241,90,36,0,5,16,16,2,36,0,0,,0,,16,107,58,1,1,0,2,0,22,3
5,Ayoze Pérez,17.0,es ESP,AM,24-284,90,38,0,4,18,17,6,38,1,0,0.0,1,100.0,19,80,37,2,1,1,5,0,24,7
6,Jonjo Shelvey,8.0,eng ENG,DM,26-071,90,66,0,14,41,11,0,66,1,1,100.0,0,0.0,35,200,108,2,1,0,1,1,41,0
7,Mohamed Diamé,10.0,sn SEN,DM,30-329,90,38,1,13,21,6,1,38,4,3,75.0,1,25.0,17,126,73,2,2,0,2,2,16,0
8,Paul Dummett,3.0,wls WAL,LB,26-225,90,55,6,28,16,11,3,55,0,0,,0,,14,29,9,0,0,0,0,0,21,1
9,Florian Lejeune,20.0,fr FRA,CB,26-354,90,41,6,21,15,5,2,41,0,0,,0,,16,111,61,1,0,0,0,0,17,1
10,Jamaal Lascelles,6.0,eng ENG,CB,24-179,90,49,10,31,16,3,1,49,0,0,,0,,19,125,50,1,0,0,1,1,13,0
11,DeAndre Yedlin,22.0,us USA,RB,24-304,90,45,0,18,14,14,1,45,1,1,100.0,0,0.0,14,63,29,0,1,0,0,1,16,6
12,Martin Dúbravka,12.0,sk SVK,GK,29-114,90,38,28,38,0,0,0,38,0,0,,0,,22,92,59,0,0,0,0,0,15,0
13,13 Players,,,,,990,463,54,180,186,106,20,463,11,7,63.6,4,36.4,209,1133,594,10,8,2,16,8,229,30
