,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Patrick Bamford,9.0,eng ENG,FW,29-034,61,9,16,56.3,105,35,4,8,50.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
1,Crysencio Summerville,10.0,nl NED,"RW,AM,FW",20-344,29,4,6,66.7,49,25,2,2,100.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,1,1,0
2,Jack Harrison,11.0,eng ENG,"LW,AM",25-323,90,19,35,54.3,305,148,10,13,76.9,3,8,37.5,3,8,37.5,0,0.1,0.2,1,3,2,0,6
3,Brenden Aaronson,7.0,us USA,"RW,AM",21-352,75,17,25,68.0,164,63,9,13,69.2,2,3,66.7,1,3,33.3,0,0.0,0.1,0,1,0,0,2
4,Mateusz Klich,43.0,pl POL,"DM,AM",32-118,15,4,5,80.0,30,0,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
5,Rodrigo,19.0,es ESP,"AM,FW",31-217,90,21,33,63.6,281,98,10,13,76.9,6,8,75.0,2,4,50.0,0,0.2,0.1,3,2,4,1,4
6,Marc Roca,8.0,es ESP,DM,25-317,83,25,36,69.4,286,133,19,24,79.2,5,8,62.5,0,1,0.0,0,0.0,0.0,0,1,1,0,4
7,Joe Gelhardt,30.0,eng ENG,FW,20-158,7,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
8,Tyler Adams,12.0,us USA,DM,23-237,90,40,52,76.9,586,211,20,24,83.3,11,14,78.6,4,6,66.7,0,0.4,0.3,2,5,2,0,7
9,Pascal Struijk,21.0,nl NED,LB,23-059,90,42,55,76.4,545,396,28,32,87.5,12,14,85.7,1,3,33.3,0,0.1,0.1,2,3,1,0,5
10,Liam Cooper,6.0,sct SCO,CB,31-040,90,19,36,52.8,373,243,6,9,66.7,10,19,52.6,2,6,33.3,0,0.0,0.0,0,1,0,0,0
11,Robin Koch,5.0,de GER,CB,26-084,90,22,35,62.9,486,272,3,6,50.0,14,16,87.5,4,9,44.4,0,0.0,0.0,0,1,0,0,2
12,Rasmus Nissen,25.0,dk DEN,RB,25-090,83,25,36,69.4,359,221,14,18,77.8,11,16,68.8,0,0,,0,0.0,0.0,0,1,0,0,1
13,Luke Ayling,2.0,eng ENG,RB,31-045,7,2,3,66.7,27,0,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
14,Illan Meslier,1.0,fr FRA,GK,22-221,90,15,30,50.0,340,233,8,8,100.0,5,5,100.0,2,17,11.8,0,0.0,0.0,0,0,0,0,0
15,15 Players,,,,,990,265,404,65.6,3944,2078,138,175,78.9,84,119,70.6,19,59,32.2,0,0.8,0.8,8,18,11,2,31
