,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Raúl Jiménez,9.0,mx MEX,"FW,AM",29-187,90,27,35,77.1,445,84,10,14,71.4,11,12,91.7,3,3,100.0,0,0.0,0.0,0,2,1,0,3
1,Daniel Podence,10.0,pt POR,AM,25-018,59,11,14,78.6,164,40,7,7,100.0,1,3,33.3,2,2,100.0,0,0.1,0.2,2,1,1,0,2
2,Adama Traoré,37.0,es ESP,AM,24-288,31,12,15,80.0,159,35,7,7,100.0,5,5,100.0,0,2,0.0,0,0.0,0.0,0,2,0,0,1
3,Pedro Neto,7.0,pt POR,AM,20-244,78,23,36,63.9,346,71,12,15,80.0,5,9,55.6,3,6,50.0,0,0.0,0.1,1,0,2,2,1
4,Fábio Silva,17.0,pt POR,FW,18-112,12,2,3,66.7,48,17,0,1,0.0,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,1
5,Rúben Neves,8.0,pt POR,CM,23-240,90,69,76,90.8,1669,292,18,18,100.0,29,35,82.9,22,22,100.0,0,0.3,0.2,1,6,2,0,9
6,Leander Dendoncker,32.0,be BEL,CM,25-207,90,27,34,79.4,324,64,15,19,78.9,5,7,71.4,2,2,100.0,0,0.0,0.1,0,0,1,1,2
7,Rayan Aït Nouri,3.0,dz ALG,WB,19-155,75,28,37,75.7,402,59,14,17,82.4,12,14,85.7,1,3,33.3,0,0.0,0.0,0,0,1,1,1
8,Fernando Marçal,5.0,br BRA,WB,31-263,15,12,18,66.7,153,65,7,8,87.5,3,3,100.0,0,1,0.0,0,0.0,0.0,0,1,1,1,1
9,Nélson Semedo,22.0,pt POR,WB,26-358,90,62,80,77.5,925,218,42,46,91.3,9,17,52.9,8,12,66.7,0,0.2,0.1,2,6,0,0,7
10,Max Kilman,49.0,eng ENG,CB,23-169,90,55,66,83.3,975,322,20,21,95.2,30,34,88.2,3,8,37.5,0,0.0,0.0,0,2,0,0,5
11,Conor Coady,16.0,eng ENG,CB,27-257,90,39,43,90.7,712,335,12,12,100.0,24,24,100.0,2,6,33.3,0,0.0,0.0,0,0,0,0,1
12,Willy Boly,15.0,ci CIV,CB,29-279,90,62,71,87.3,1020,462,24,24,100.0,33,36,91.7,3,8,37.5,0,0.0,0.1,1,4,1,0,10
13,Rui Patrício,11.0,pt POR,GK,32-267,90,11,21,52.4,385,289,0,0,,5,6,83.3,6,15,40.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,440,549,80.1,7727,2353,188,209,90.0,174,207,84.1,55,90,61.1,0,0.7,0.8,7,25,10,5,44
