,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Roberto Firmino,9.0,br BRA,FW,27-130,89,38,46,82.6,440,117,21,25,84.0,10,12,83.3,0,0,,1,0.6,0.3,4,3,3,0,6
1,Daniel Sturridge,15.0,eng ENG,FW,29-161,1,1,2,50.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Sadio Mané,10.0,sn SEN,LW,26-305,86,17,18,94.4,273,96,6,6,100.0,8,9,88.9,1,1,100.0,0,0.1,0.1,1,2,1,0,5
3,Divock Origi,27.0,be BEL,LW,23-297,4,2,2,100.0,20,4,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
4,Mohamed Salah,11.0,eg EGY,RW,26-239,90,43,59,72.9,723,227,21,24,87.5,12,18,66.7,6,8,75.0,0,0.2,0.2,3,4,7,0,15
5,Naby Keïta,8.0,gn GUI,LM,23-364,90,88,97,90.7,1232,294,57,59,96.6,27,28,96.4,3,4,75.0,0,0.0,0.2,0,12,1,0,4
6,Fabinho,3.0,br BRA,CM,25-109,90,54,62,87.1,882,322,29,31,93.5,15,18,83.3,8,8,100.0,0,0.1,0.1,2,10,3,1,12
7,Georginio Wijnaldum,5.0,nl NED,RM,28-090,76,40,44,90.9,587,139,25,27,92.6,13,13,100.0,1,2,50.0,0,0.4,0.4,3,4,1,0,7
8,Trent Alexander-Arnold,66.0,eng ENG,RB,20-125,14,7,12,58.3,120,51,1,1,100.0,6,8,75.0,0,2,0.0,0,0.0,0.0,0,1,0,0,1
9,Andrew Robertson,26.0,sct SCO,LB,24-335,90,72,86,83.7,994,379,52,55,94.5,18,25,72.0,1,5,20.0,1,0.4,0.1,2,5,1,0,12
10,Virgil van Dijk,4.0,nl NED,CB,27-216,90,103,107,96.3,1886,588,44,45,97.8,50,52,96.2,7,8,87.5,0,0.0,0.0,0,4,0,0,6
11,Joël Matip,32.0,cm CMR,CB,27-185,90,77,87,88.5,1374,471,24,27,88.9,48,51,94.1,4,5,80.0,0,0.0,0.2,0,6,1,0,5
12,James Milner,7.0,eng ENG,"RB,RM",33-036,90,83,98,84.7,1410,373,38,41,92.7,39,44,88.6,5,10,50.0,1,0.1,0.2,2,4,1,1,8
13,Alisson,13.0,br BRA,GK,26-130,90,27,29,93.1,600,420,5,5,100.0,16,16,100.0,6,8,75.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,652,749,87.0,10550,3481,326,349,93.4,262,294,89.1,42,61,68.9,3,1.9,1.7,17,55,19,2,81
