,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Callum Hudson-Odoi,20.0,eng ENG,FW,21-072,90,34,31,3,0,0,0,3,2,1,0,1,0,29,0,0
1,Romelu Lukaku,9.0,be BEL,FW,28-250,79,14,12,2,0,0,0,0,0,0,0,0,0,12,0,0
2,Kai Havertz,29.0,de GER,FW,22-221,11,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
3,Mason Mount,19.0,eng ENG,AM,23-008,90,38,35,3,1,1,0,2,0,2,2,0,0,29,0,2
4,Hakim Ziyech,22.0,ma MAR,AM,28-305,79,42,40,2,0,0,1,6,0,2,2,0,0,31,0,1
5,Timo Werner,11.0,de GER,AM,25-318,11,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
6,Jorginho,5.0,it ITA,DM,30-029,79,64,62,2,2,0,0,1,0,0,0,0,0,58,0,1
7,Mateo Kovačić,8.0,hr CRO,DM,27-257,11,16,16,0,0,0,1,0,0,0,0,0,0,14,0,0
8,N'Golo Kanté,7.0,fr FRA,DM,30-295,90,71,71,0,0,0,2,0,0,0,0,0,0,59,0,2
9,Marcos Alonso,3.0,es ESP,LB,31-021,90,77,63,14,1,0,0,7,11,2,2,0,0,56,0,0
10,Antonio Rüdiger,2.0,de GER,CB,28-321,90,74,74,0,0,1,0,0,0,0,0,0,0,70,0,1
11,Thiago Silva,6.0,br BRA,CB,37-118,90,92,90,2,2,0,0,0,0,0,0,0,0,80,0,0
12,César Azpilicueta,28.0,es ESP,RB,32-143,90,60,54,6,0,0,0,5,6,0,0,0,0,48,0,2
13,Kepa Arrizabalaga,1.0,es ESP,GK,27-107,90,36,30,6,1,0,0,0,0,0,0,0,0,35,0,0
14,14 Players,,,,,990,628,588,40,7,2,4,24,19,7,6,1,0,528,0,9
