,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Cenk Tosun,14.0,tr TUR,FW,27-339,90,0,0,0,3,2,0,1,1,1,0,0,0,3,4,5,44.4
1,Bernard,20.0,br BRA,LW,26-246,64,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,
2,Ademola Lookman,31.0,ng NGA,LW,21-204,26,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,
3,Theo Walcott,11.0,eng ENG,RW,30-057,90,0,0,0,0,2,1,1,0,1,0,0,0,5,1,2,33.3
4,Gylfi Sigurðsson,10.0,is ISL,AM,29-246,90,0,0,0,0,2,0,5,2,2,0,0,0,5,0,0,
5,Idrissa Gana Gueye,17.0,sn SEN,DM,29-228,64,0,0,0,2,0,0,0,4,1,0,0,0,4,0,1,0.0
6,André Gomes,8.0,pt POR,DM,25-286,26,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0.0
7,Morgan Schneiderlin,18.0,fr FRA,DM,29-185,90,1,0,0,3,0,0,0,1,1,0,0,0,7,0,2,0.0
8,Lucas Digne,12.0,fr FRA,LB,25-296,90,1,0,0,1,1,0,6,0,0,0,0,0,8,3,2,60.0
9,Yerry Mina,13.0,co COL,CB,24-231,90,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,50.0
10,Michael Keane,4.0,eng ENG,CB,26-121,90,0,0,0,0,0,0,1,1,0,0,0,0,5,8,2,80.0
11,Kurt Zouma,5.0,fr FRA,RB,24-197,90,0,0,0,1,1,0,2,2,2,0,0,0,3,1,0,100.0
12,Jordan Pickford,1.0,eng ENG,GK,25-066,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,13 Players,,,,,990,2,0,0,13,10,1,18,11,9,0,0,0,55,18,17,51.4
