,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Marcus Rashford,10.0,eng ENG,"FW,LW",25-188,90,35,41,85.4,467,107,21,23,91.3,8,11,72.7,2,3,66.7,0,0.1,0.1,2,2,2,0,3
1,Bruno Fernandes,8.0,pt POR,"LW,AM",28-241,90,41,56,73.2,723,306,17,19,89.5,20,26,76.9,4,11,36.4,0,0.5,0.4,5,6,4,1,9
2,Antony,21.0,br BRA,RW,23-072,73,29,34,85.3,546,131,9,11,81.8,11,11,100.0,6,7,85.7,0,0.2,0.1,3,2,3,1,6
3,Jadon Sancho,25.0,eng ENG,RW,23-043,17,10,12,83.3,136,26,7,7,100.0,3,5,60.0,0,0,,0,0.0,0.0,1,1,0,0,2
4,Wout Weghorst,27.0,nl NED,AM,30-273,56,16,21,76.2,194,44,10,11,90.9,4,6,66.7,0,1,0.0,0,0.1,0.1,1,0,0,0,1
5,Anthony Martial,9.0,fr FRA,FW,27-153,34,18,22,81.8,253,95,8,9,88.9,7,9,77.8,1,2,50.0,0,0.0,0.2,0,1,2,0,6
6,Christian Eriksen,14.0,dk DEN,DM,31-082,73,60,66,90.9,940,244,30,31,96.8,27,27,100.0,2,5,40.0,0,0.0,0.0,0,9,0,0,5
7,Marcel Sabitzer,15.0,at AUT,DM,29-051,17,11,13,84.6,155,18,7,7,100.0,3,3,100.0,0,0,,0,0.0,0.4,1,0,1,0,1
8,Casemiro,18.0,br BRA,"DM,CB",31-073,90,59,72,81.9,887,380,35,39,89.7,19,22,86.4,3,6,50.0,0,0.1,0.0,1,4,0,0,9
9,Tyrell Malacia,12.0,nl NED,LB,23-263,87,65,69,94.2,1028,228,35,36,97.2,26,28,92.9,4,5,80.0,0,0.0,0.0,0,2,2,0,6
10,Fred,17.0,br BRA,DM,30-063,3,5,5,100.0,64,37,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,2,0,0,1
11,Luke Shaw,23.0,eng ENG,"CB,LB",27-299,90,96,107,89.7,1486,645,54,57,94.7,37,39,94.9,5,9,55.6,0,0.0,0.0,0,4,0,0,3
12,Victor Lindelöf,2.0,se SWE,CB,28-294,90,77,86,89.5,1394,440,20,25,80.0,51,51,100.0,4,6,66.7,0,0.0,0.0,0,1,0,0,2
13,Aaron Wan-Bissaka,29.0,eng ENG,RB,25-162,86,53,60,88.3,754,202,30,30,100.0,17,21,81.0,3,4,75.0,0,0.1,0.1,3,4,1,0,5
14,Diogo Dalot,20.0,pt POR,RB,24-050,4,7,9,77.8,116,24,2,2,100.0,5,7,71.4,0,0,,0,0.0,0.0,0,0,0,0,0
15,David de Gea,1.0,es ESP,GK,32-181,90,32,40,80.0,770,520,7,7,100.0,17,18,94.4,8,15,53.3,0,0.0,0.0,0,0,0,0,0
16,16 Players,,,,,990,614,713,86.1,9913,3447,295,317,93.1,257,286,89.9,42,74,56.8,0,1.0,1.4,17,38,15,2,59
