,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Che Adams,10.0,sct SCO,FW,26-108,90,33,0,2,11,20,6,33,2,1,50.0,1,50.0,26,112,40,1,1,1,4,2,27,8
1,Joe Aribo,7.0,ng NGA,FW,26-100,90,54,2,4,24,26,3,54,3,0,0.0,2,66.7,37,146,87,3,0,2,3,2,40,6
2,Stuart Armstrong,17.0,sct SCO,CM,30-213,85,51,2,11,16,24,4,51,0,0,,0,,36,210,119,5,3,1,0,1,40,9
3,Sekou Mara,18.0,fr FRA,CM,20-091,5,5,0,1,1,3,1,5,1,0,0.0,1,100.0,5,15,1,0,0,0,1,1,6,2
4,Ibrahima Diallo,27.0,fr FRA,CM,23-235,45,38,1,12,23,4,0,38,2,1,50.0,1,50.0,24,182,110,1,0,0,0,1,26,0
5,Ainsley Maitland-Niles,3.0,eng ENG,CM,25-061,45,35,4,14,17,5,0,35,0,0,,0,,22,72,19,0,0,0,1,0,18,1
6,James Ward-Prowse,8.0,eng ENG,CM,27-362,90,66,1,10,38,18,0,66,2,0,0.0,2,100.0,44,160,108,3,2,0,1,1,43,2
7,Romain Perraud,15.0,fr FRA,WB,25-037,73,51,1,14,15,22,3,51,2,0,0.0,2,100.0,35,176,88,2,3,0,2,0,34,8
8,Moussa Djenepo,19.0,ml MLI,WB,24-136,17,16,0,1,9,6,0,16,1,0,0.0,0,0.0,12,61,36,1,2,0,1,1,15,5
9,Mohamed Elyounoussi,24.0,no NOR,WB,28-086,73,28,0,7,8,13,3,28,1,1,100.0,0,0.0,12,58,15,1,0,1,2,3,13,4
10,Samuel Edozie,23.0,eng ENG,CM,19-274,17,15,0,5,4,6,2,15,1,0,0.0,1,100.0,12,76,29,0,0,0,1,0,13,4
11,Mohammed Salisu,22.0,gh GHA,CB,23-195,90,116,15,55,52,9,1,116,1,1,100.0,0,0.0,65,307,157,3,1,0,0,0,66,0
12,Duje Ćaleta-Car,6.0,hr CRO,CB,26-042,90,57,17,34,21,3,2,57,0,0,,0,,35,244,129,0,1,0,0,0,36,0
13,Lyanco,4.0,br BRA,CB,25-270,90,60,9,25,31,4,3,60,2,1,50.0,1,50.0,32,124,57,1,0,1,4,0,29,0
14,Gavin Bazunu,31.0,ie IRL,GK,20-251,90,50,36,50,0,0,0,50,0,0,,0,,32,95,40,0,0,0,0,0,25,0
15,15 Players,,,,,990,675,88,245,270,163,28,675,18,5,27.8,11,61.1,429,2038,1035,21,13,6,20,12,431,49
