,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Rhian Brewster,24.0,eng ENG,FW,20-206,53,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0
1,Oliver Burke,14.0,sct SCO,FW,23-200,37,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
2,Oliver McBurnie,9.0,sct SCO,FW,24-142,90,38,38,0,0,0,0,0,0,0,0,0,0,23,0,2
3,John Lundstram,7.0,eng ENG,CM,26-249,75,43,37,6,1,0,1,6,0,2,2,0,0,34,0,2
4,David McGoldrick,17.0,ie IRL,AM,32-330,15,13,13,0,0,0,0,1,0,0,0,0,0,9,0,1
5,Ethan Ampadu,22.0,wls WAL,CM,20-040,90,46,46,0,0,0,0,0,0,0,0,0,0,41,0,0
6,Sander Berge,8.0,no NOR,CM,22-253,90,42,41,1,0,0,0,2,1,0,0,0,0,36,0,1
7,Ben Osborn,23.0,eng ENG,WB,26-080,90,59,56,3,0,0,0,2,2,1,1,0,0,43,0,1
8,George Baldock,2.0,gr GRE,WB,27-229,90,41,37,4,0,0,0,8,4,0,0,0,0,23,0,2
9,Enda Stevens,3.0,ie IRL,CB,30-107,90,55,50,5,0,0,0,0,5,0,0,0,0,44,0,1
10,John Egan,12.0,ie IRL,CB,28-004,90,32,31,1,1,0,1,0,0,0,0,0,0,26,0,0
11,Chris Basham,6.0,eng ENG,CB,32-096,90,36,30,6,1,0,0,1,5,0,0,0,0,27,0,0
12,Aaron Ramsdale,1.0,eng ENG,GK,22-163,90,26,14,12,5,0,0,0,0,0,0,0,0,12,0,0
13,13 Players,,,,,990,446,408,38,8,0,2,20,17,3,3,0,0,329,0,10
