,num,joueur
0,,Geoff Cameron
1,,Erik Pieters
2,,Ryan Shawcross
3,,Oussama Assaidi
4,,Marc Muniesa
5,,Peter Crouch
6,,Charlie Adam
7,,Steven Nzonzi
8,,Glenn Whelan
9,,
10,,Thomas Sørensen
