,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Anthony Martial,9.0,fr FRA,FW,25-012,89,0,0,0,1,2,2,0,0,0,0,0,0,3,0,0,
1,Scott McTominay,39.0,sct SCO,FW,24-009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
2,Marcus Rashford,10.0,eng ENG,LW,23-047,90,0,0,0,1,3,2,0,0,0,0,0,0,4,1,2,33.3
3,Mason Greenwood,11.0,eng ENG,RW,19-077,73,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0.0
4,Juan Mata,8.0,es ESP,RW,32-233,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,Bruno Fernandes,18.0,pt POR,AM,26-100,79,0,0,0,0,3,0,3,1,1,0,0,0,2,0,2,0.0
6,Donny van de Beek,34.0,nl NED,AM,23-243,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
7,Paul Pogba,6.0,fr FRA,DM,27-277,90,1,0,0,1,1,0,0,1,3,0,0,0,8,3,3,50.0
8,Nemanja Matić,31.0,rs SRB,DM,32-138,90,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,75.0
9,Alex Telles,27.0,br BRA,LB,28-002,90,0,0,0,1,1,0,5,1,1,0,0,0,9,3,4,42.9
10,Harry Maguire,5.0,eng ENG,CB,27-287,90,0,0,0,2,3,0,0,2,3,0,0,0,4,4,3,57.1
11,Victor Lindelöf,2.0,se SWE,CB,26-153,90,0,0,0,1,3,0,0,0,1,0,0,0,6,5,2,71.4
12,Aaron Wan-Bissaka,29.0,eng ENG,RB,23-021,90,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0.0
13,Dean Henderson,26.0,eng ENG,GK,23-280,90,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
14,14 Players,,,,,990,2,0,0,8,17,4,8,5,11,0,0,0,53,22,20,52.4
