,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Dominic Solanke,9.0,eng ENG,"AM,FW",25-221,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,0,0
1,Philip Billing,29.0,dk DEN,"CM,AM",26-316,90,0,0,0,0,0,0,1,0.0,1,2,0,2,2,2,1,0
2,Ryan Christie,10.0,sct SCO,AM,28-060,60,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
3,Dango Ouattara,11.0,bf BFA,AM,21-071,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,Jefferson Lerma,8.0,co COL,CM,28-180,74,1,0,0,1,0,0,2,0.0,2,2,1,1,0,1,0,0
5,Lewis Cook,4.0,eng ENG,CM,26-079,16,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
6,Joe Rothwell,14.0,eng ENG,CM,28-102,45,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
7,Kieffer Moore,21.0,wls WAL,FW,30-258,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
8,Marcus Tavernier,16.0,eng ENG,WB,24-032,90,1,1,0,0,1,0,0,,0,3,1,2,0,1,0,0
9,Adam Smith,15.0,eng ENG,WB,31-359,60,2,1,1,1,0,0,0,,0,0,0,0,1,3,2,0
10,Jaidon Anthony,32.0,eng ENG,WB,23-143,30,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
11,Lloyd Kelly,5.0,eng ENG,CB,24-199,60,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0
12,Matías Viña,18.0,uy URU,CB,25-165,30,1,1,1,0,0,1,1,100.0,0,1,0,1,1,2,0,0
13,Chris Mepham,6.0,wls WAL,CB,25-169,90,1,0,0,1,0,0,0,,0,1,1,0,3,4,4,0
14,Jack Stephens,3.0,eng ENG,CB,29-086,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0
15,Neto,13.0,br BRA,GK,33-278,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
16,16 Players,,,,,990,11,7,6,4,1,4,9,44.4,5,10,4,6,9,20,13,0
